Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,22.4544,t
2020,56,Belgium,22.45035,t
2020,702,Singapore,0.00405,t
2021,0,World,0.3177,t
2021,276,Germany,0.04334999999999999,t
2021,826,United Kingdom,0.27435,t
2022,276,Germany,0.061349999999999995,t
2022,410,Rep. of Korea,0.03,t
2022,0,World,0.09135,t
2023,0,World,0.4461,t
2023,156,China,0.41879999999999995,t
2023,170,Colombia,0.0075,t
2023,276,Germany,0.00375,t
2023,702,Singapore,0.01515,t
2023,826,United Kingdom,0.0009,t
2024,0,World,0.03555,t
2024,410,Rep. of Korea,0.03555,t
