Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0,
2020,156,China,4.49979225,t
2020,480,Mauritius,0.0,
2021,0,World,0.002703,t
2021,156,China,0.0011699999999999998,t
2021,710,South Africa,0.0015329999999999999,t
2022,826,United Kingdom,0.0009,t
2022,710,South Africa,0.00015,t
2022,344,"China, Hong Kong SAR",0.000174,t
2022,56,Belgium,0.0003,t
2022,0,World,0.0030449999999999995,t
2022,156,China,0.001521,t
2023,0,World,0.0513375,t
2023,480,Mauritius,0.051311999999999997,t
2023,710,South Africa,2.55e-05,t
2024,710,South Africa,14.439,t
2024,0,World,14.451,t
2024,410,Rep. of Korea,0.0045,t
2024,156,China,0.0075,t
