typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4881736.745,True,-1,N/A,0,False,4881736.745,True,0,False,14356330.271,0,14356330.271,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98835.457,True,-1,N/A,0,False,98835.457,True,0,False,966587.353,0,966587.353,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,176048.301,True,-1,N/A,0,False,176048.301,True,0,False,859135.435,0,859135.435,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,86637.0,False,8,kg,86637,False,86637.0,False,0,False,277030.031,0,277030.031,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,161491.0,False,8,kg,161491,False,161491.0,False,0,False,523100.946,0,523100.946,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,608,PHL,Philippines,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200,False,200.0,False,0,False,2025.929,0,2025.929,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,213495.0,False,8,kg,213495,False,213495.0,False,0,False,464705.524,0,464705.524,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1573.727,True,-1,N/A,0,False,1573.727,True,0,False,24479.114,0,24479.114,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,699,IND,India,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37888.483,True,-1,N/A,0,False,37888.483,True,0,False,152180.035,0,152180.035,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,702,SGP,Singapore,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.0,False,8,kg,6,False,6.0,False,0,False,6292.605,0,6292.605,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4756.0,False,8,kg,4756,False,4756.0,False,0,False,28397.281,0,28397.281,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,681.0,False,8,kg,681,False,681.0,False,0,False,1455.743,0,1455.743,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33829.0,False,8,kg,33829,False,33829.0,False,0,False,721964.183,0,721964.183,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,166987.0,False,8,kg,166987,False,166987.0,False,0,False,361475.719,0,361475.719,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,290400.982,True,-1,N/A,0,False,290400.982,True,0,False,136101.726,0,136101.726,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1151502.0,False,8,kg,1151502,False,1151502.0,False,0,False,2477679.881,0,2477679.881,0,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,208044.123,True,-1,N/A,0,False,208044.123,True,0,False,820282.854,0,820282.854,6,False,True
C,A,20200101,2020,52,2020,276,DEU,Germany,M,Import,842,USA,USA,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33079.153,True,-1,N/A,0,False,33079.153,True,0,False,1599940.868,0,1599940.868,6,False,True
