Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,860.4702204362999,t
2020,842,USA,0.50173920666,t
2020,839,Special Categories,65.15761464,t
2020,826,United Kingdom,23.665812300000002,t
2020,757,Switzerland,293.463351,t
2020,702,Singapore,0.00498608964,t
2020,643,Russian Federation,397.4488443,t
2020,792,Türkiye,0.033084,t
2020,410,Rep. of Korea,0.21802356000000003,t
2020,344,"China, Hong Kong SAR",0.0013233600000000002,t
2020,156,China,73.3571532,t
2020,152,Chile,6.617296260000001,t
2020,124,Canada,0.0008271000000000001,t
2020,579,Norway,0.00016542000000000003,t
2022,646,Rwanda,0.00016542000000000003,t
2022,842,USA,219.0007017297,t
2022,826,United Kingdom,2.9840414864400002,t
2022,792,Türkiye,0.66168,t
2022,757,Switzerland,160.87845411288,t
2022,699,India,0.09941742,t
2022,643,Russian Federation,258.70315014,t
2022,156,China,228.21458994000002,t
2022,410,Rep. of Korea,0.12174912,t
2022,392,Japan,0.0034738200000000003,t
2022,152,Chile,120.51624474000002,t
2022,124,Canada,0.00016542000000000003,t
2022,36,Australia,0.00203069592,t
2022,0,World,991.18867618494,t
2022,490,"Other Asia, nes",0.0028121400000000003,t
2023,643,Russian Federation,61.83928944,t
2023,899,"Areas, nes",0.061209370080000006,t
2023,842,USA,140.08567920084,t
2023,826,United Kingdom,0.69939576,t
2023,792,Türkiye,0.0045561630599999835,t
2023,757,Switzerland,124.45191738000001,t
2023,710,South Africa,9.8052705,t
2023,699,India,0.03341484,t
2023,579,Norway,4.05279e-05,t
2023,124,Canada,0.02431674,t
2023,410,Rep. of Korea,0.05425776000000001,t
2023,392,Japan,14.44546692,t
2023,344,"China, Hong Kong SAR",0.00297756,t
2023,156,China,395.2123659,t
2023,152,Chile,205.6476627,t
2023,112,Belarus,2.4813,t
2023,36,Australia,0.15615648000000001,t
2023,0,World,955.0123903018801,t
2023,490,"Other Asia, nes",0.00711306,t
2024,792,Türkiye,0.18424297638,t
2024,757,Switzerland,58.83752171178,t
2024,710,South Africa,12.222056700000001,t
2024,699,India,1.6211160000000002,t
2024,643,Russian Federation,8.804479500000001,t
2024,579,Norway,0.00016542000000000003,t
2024,490,"Other Asia, nes",0.0013233600000000002,t
2024,124,Canada,0.00595512,t
2024,392,Japan,23.384102040000002,t
2024,156,China,397.14877242000006,t
2024,152,Chile,163.41163578,t
2024,76,Brazil,0.00063405486,t
2024,36,Australia,0.1554948,t
2024,0,World,851.09118616152,t
2024,826,United Kingdom,0.09213894000000002,t
2024,410,Rep. of Korea,11.77327224,t
2024,842,USA,173.44827509850003,t
