Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,4.963939902,t
2020,40,Austria,0.0003333213,t
2020,56,Belgium,0.009098100000000001,t
2020,251,France,0.018196200000000003,t
2020,276,Germany,2.4960238687800005,t
2020,528,Netherlands,1.9850400000000001,t
2020,616,Poland,0.033084,t
2020,643,Russian Federation,0.23985900000000002,t
2020,826,United Kingdom,0.18230541192000002,t
2022,826,United Kingdom,0.0,
2022,616,Poland,0.0595512,t
2022,528,Netherlands,0.47988342,t
2022,380,Italy,0.00016542000000000003,t
2022,40,Austria,0.00661977756,t
2022,251,France,0.35466048000000006,t
2022,0,World,0.0,
2022,276,Germany,1.1906931600000001,t
2023,528,Netherlands,0.72487044,t
2023,826,United Kingdom,0.008271,t
2023,643,Russian Federation,0.18196200000000004,t
2023,616,Poland,0.05243814,t
2023,276,Germany,3.2792195811600005,t
2023,0,World,4.77832112748,t
2023,152,Chile,0.347382,t
2023,56,Belgium,0.08287542,t
2023,40,Austria,0.00089260632,t
2023,251,France,0.10040994,t
2024,528,Netherlands,0.438363,t
2024,0,World,3.62115909774,t
2024,40,Austria,0.0006616800000000001,t
2024,56,Belgium,0.22852342908000003,t
2024,156,China,0.066168,t
2024,251,France,0.33613344,t
2024,276,Germany,2.26116286866,t
2024,392,Japan,0.25640100000000005,t
2024,616,Poland,0.03374568,t
