typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,0,W00,World,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,245475.22,True,-1,N/A,0,False,245475.22,True,0,False,138433.025,,138433.025,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,40,AUT,Austria,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77.863,True,-1,N/A,0,False,77.863,True,0,False,622.497,,622.497,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58.0,False,8,kg,58,False,58.0,False,0,False,4927.434,,4927.434,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,156,CHN,China,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,8,kg,4,False,4.0,False,0,False,26.271,,26.271,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,191,HRV,Croatia,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7000.0,False,8,kg,7000,False,7000.0,False,0,False,8007.937,,8007.937,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,233,EST,Estonia,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29.355,True,-1,N/A,0,False,29.355,True,0,False,60.536,,60.536,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,251,FRA,France,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,263.301,True,-1,N/A,0,False,263.301,True,0,False,148.485,,148.485,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1295.343,True,-1,N/A,0,False,1295.343,True,0,False,40321.807,,40321.807,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5,False,5.0,False,0,False,147.343,,147.343,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2,False,2.0,False,0,False,668.185,,668.185,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,440,LTU,Lithuania,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236073.0,False,8,kg,236073,False,236073.0,False,0,False,70359.28,,70359.28,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,135.32,True,-1,N/A,0,False,135.32,True,0,False,1007.417,,1007.417,6,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200,False,200.0,False,0,False,372.356,,372.356,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.0,False,8,kg,10,False,10.0,False,0,False,11581.868,,11581.868,0,False,True
C,A,20200101,2020,52,2020,428,LVA,Latvia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,322.037,True,-1,N/A,0,False,322.037,True,0,False,181.609,,181.609,6,False,True
