typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,0,W00,World,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,151341533.0,False,8,kg,151341533.0,False,151341533.0,False,0.0,False,30757619.0,0.0,30757619.0,0,False,True
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144000.0,False,8,kg,144000.0,False,144000.0,False,0.0,False,85977.0,0.0,85977.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,38000.0,False,8,kg,38000.0,False,38000.0,False,0.0,False,33334.0,0.0,33334.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,266,GAB,Gabon,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,40200000.0,False,8,kg,40200000.0,False,40200000.0,False,0.0,False,8442041.0,0.0,8442041.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1128000.0,False,8,kg,1128000.0,False,1128000.0,False,0.0,False,467237.0,0.0,467237.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,288,GHA,Ghana,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16000000.0,False,8,kg,16000000.0,False,16000000.0,False,0.0,False,1948226.0,0.0,1948226.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,504,MAR,Morocco,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,52.0,0.0,52.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1120700.0,False,8,kg,1120700.0,False,1120700.0,False,0.0,False,679866.0,0.0,679866.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,699,IND,India,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,173000.0,False,8,kg,173000.0,False,173000.0,False,0.0,False,168901.0,0.0,168901.0,0,True,False
C,A,20210101,2021,52,2021,616,POL,Poland,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,260200,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91700000.0,False,8,kg,91700000.0,False,91700000.0,False,0.0,False,18656428.0,0.0,18656428.0,0,True,False
