typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232584941.383,True,-1,N/A,0.0,False,232584941.383,True,0.0,False,278033703.049,,278033703.049,6,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11200318.0,False,8,kg,11200318.0,False,11200318.0,False,0.0,False,17234352.092,,17234352.092,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37121.974,True,-1,N/A,0.0,False,37121.974,True,0.0,False,92712.343,,92712.343,6,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,169729339.0,False,8,kg,169729339.0,False,169729339.0,False,0.0,False,213640350.06,,213640350.06,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,962.0,False,8,kg,962.0,False,962.0,False,0.0,False,28256.46,,28256.46,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,214,DOM,Dominican Rep.,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8423.0,False,8,kg,8423.0,False,8423.0,False,0.0,False,2145.343,,2145.343,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,268,GEO,Georgia,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19832.0,False,8,kg,19832.0,False,19832.0,False,0.0,False,6096.173,,6096.173,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16796.0,False,8,kg,16796.0,False,16796.0,False,0.0,False,36477.916,,36477.916,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,360,IDN,Indonesia,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,385268.0,False,8,kg,385268.0,False,385268.0,False,0.0,False,609495.802,,609495.802,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,384,CIV,Côte d'Ivoire,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7720.0,False,8,kg,7720.0,False,7720.0,False,0.0,False,1465.631,,1465.631,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,602552.0,False,8,kg,602552.0,False,602552.0,False,0.0,False,937209.379,,937209.379,0,False,True
C,A,20180101,2018,52,2018,97,EUR,European Union,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,260400,Nickel ores and concentrates,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1210500.0,False,8,kg,1210500.0,False,1210500.0,False,0.0,False,1108865.163,,1108865.163,0,False,True
