Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,1210.4391,t
2020,56,Belgium,221.7372,t
2020,76,Brazil,202.79999999999998,t
2020,251,France,290.0955,t
2020,276,Germany,0.0024,t
2020,504,Morocco,7.5,t
2020,528,Netherlands,25.395,t
2020,724,Spain,8.85,t
2020,792,Türkiye,454.05899999999997,t
2021,834,United Rep. of Tanzania,20.934,t
2021,826,United Kingdom,1.5,t
2021,792,Türkiye,2714.283,t
2021,724,Spain,11.25,t
2021,528,Netherlands,165.6075,t
2021,251,France,1171.125,t
2021,76,Brazil,179.4,t
2021,56,Belgium,254.08589999999998,t
2021,0,World,4518.2157,t
2021,276,Germany,0.0303,t
2022,528,Netherlands,215.8974,t
2022,826,United Kingdom,7.8,t
2022,792,Türkiye,837.747,t
2022,724,Spain,94.9188,t
2022,710,South Africa,15.6,t
2022,504,Morocco,7.5,t
2022,276,Germany,0.2004,t
2022,251,France,297.5589,t
2022,156,China,4.8,t
2022,76,Brazil,187.2,t
2022,56,Belgium,136.3506,t
2022,0,World,1805.5731,t
2023,792,Türkiye,108.204,t
2023,528,Netherlands,107.73,t
2023,276,Germany,0.0012,t
2023,724,Spain,33.225,t
2023,76,Brazil,132.6,t
2023,56,Belgium,203.3175,t
2023,0,World,721.2950999999999,t
2023,251,France,136.2174,t
2024,724,Spain,18.75,t
2024,0,World,0.0,
2024,56,Belgium,186.4758,t
2024,76,Brazil,117.0,t
2024,156,China,2.88,t
2024,251,France,88.81679999999999,t
2024,276,Germany,0.0102,t
2024,442,Luxembourg,0.0,
2024,528,Netherlands,107.2608,t
2024,710,South Africa,237.91799999999998,t
2024,792,Türkiye,167.26739999999998,t
