Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,62005.799999999996,t
2020,266,Gabon,6007.2,t
2020,710,South Africa,55998.6,t
2021,0,World,0.0,
2021,156,China,1.4955,t
2021,276,Germany,0.0,
2021,710,South Africa,78147.56999999999,t
2022,710,South Africa,54945.0,t
2022,699,India,258.3,t
2022,0,World,55207.049999999996,t
2022,156,China,3.75,t
2023,0,World,0.0,
2023,156,China,0.0,
2023,699,India,0.0,
2023,710,South Africa,0.0,
2024,699,India,81.108,t
2024,0,World,73734.318,t
2024,156,China,1.5,t
2024,710,South Africa,73651.71,t
