Year,Partner ID,Partner Name,Quantity,Unit
2022,0,World,1286.5425,t
2022,56,Belgium,2.3226,t
2022,156,China,525.093,t
2022,620,Portugal,0.21989999999999998,t
2022,710,South Africa,758.907,t
2023,0,World,574.479,t
2023,156,China,0.138,t
2023,710,South Africa,574.341,t
2024,620,Portugal,100.8,t
2024,566,Nigeria,2452.2,t
2024,404,Kenya,167.703,t
2024,0,World,13543.473,t
2024,180,Dem. Rep. of the Congo,542.766,t
2024,156,China,899.25,t
2024,686,Senegal,692.784,t
2024,384,Côte d'Ivoire,4480.8,t
2024,710,South Africa,4207.17,t
