Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,78.79694489999999,t
2020,56,Belgium,13.3179,t
2020,251,France,15.209699999999998,t
2020,276,Germany,0.24074489999999998,t
2020,380,Italy,12.6489,t
2020,528,Netherlands,4.1304,t
2020,616,Poland,14.665499999999998,t
2020,752,Sweden,18.5838,t
2022,703,Slovakia,9.5118,t
2022,616,Poland,5.6193,t
2022,528,Netherlands,0.3186,t
2022,251,France,17.4678,t
2022,276,Germany,0.0006477,t
2022,0,World,35.8029477,t
2022,380,Italy,2.8848,t
2023,528,Netherlands,5.5956,t
2023,703,Slovakia,7.4577,t
2023,616,Poland,2.9213999999999998,t
2023,380,Italy,3.7305,t
2023,0,World,49.1088456,t
2023,276,Germany,16.2006456,t
2023,251,France,12.2415,t
2023,56,Belgium,0.75,t
2023,348,Hungary,0.2115,t
2024,380,Italy,12.8604,t
2024,0,World,49.794098399999996,t
2024,56,Belgium,0.0087,t
2024,251,France,15.0618,t
2024,276,Germany,17.081498399999997,t
2024,348,Hungary,0.17339999999999997,t
2024,528,Netherlands,4.6083,t
