Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,110050.92569999999,t
2020,56,Belgium,5.262,t
2020,76,Brazil,165.8199,t
2020,251,France,5.0007,t
2020,266,Gabon,64979.1,t
2020,484,Mexico,21161.969999999998,t
2020,504,Morocco,360.0,t
2020,710,South Africa,23358.359999999997,t
2020,724,Spain,6.0,t
2020,804,Ukraine,9.4131,t
2022,710,South Africa,65553.942,t
2022,703,Slovakia,16.02,t
2022,528,Netherlands,83.03190000000001,t
2022,504,Morocco,4.7673,t
2022,76,Brazil,64.14,t
2022,266,Gabon,80667.9,t
2022,251,France,4.6979999999999995,t
2022,0,World,169686.25559999997,t
2022,484,Mexico,23291.7564,t
2023,470,Malta,1.8432,t
2023,710,South Africa,1681.356,t
2023,699,India,60.480599999999995,t
2023,484,Mexico,4489.65,t
2023,266,Gabon,67239.59999999999,t
2023,56,Belgium,34.837199999999996,t
2023,156,China,25.266,t
2023,76,Brazil,46.5,t
2023,0,World,73584.63299999999,t
2023,251,France,5.1,t
2024,710,South Africa,23858.9607,t
2024,699,India,28.7769,t
2024,616,Poland,12.9309,t
2024,484,Mexico,12665.9154,t
2024,376,Israel,3.8615999999999997,t
2024,251,France,4.6979999999999995,t
2024,156,China,0.6,t
2024,124,Canada,20.246399999999998,t
2024,76,Brazil,8.441699999999999,t
2024,0,World,98694.4413,t
2024,804,Ukraine,1347.09,t
2024,266,Gabon,60328.73999999999,t
2024,826,United Kingdom,414.17969999999997,t
