Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,324207.10382099997,t
2020,842,USA,6.522080999999999,t
2020,784,United Arab Emirates,8.4141,t
2020,764,Thailand,7.8,t
2020,710,South Africa,205679.4,t
2020,616,Poland,0.24899999999999997,t
2020,702,Singapore,3.6384,t
2020,392,Japan,0.03924,t
2020,266,Gabon,12886.8,t
2020,156,China,231.6,t
2020,76,Brazil,2366.541,t
2020,36,Australia,102956.09999999999,t
2020,586,Pakistan,60.0,t
2021,710,South Africa,157942.5,t
2021,842,USA,0.288324,t
2021,764,Thailand,0.5625,t
2021,702,Singapore,2.1,t
2021,0,World,321854.710824,t
2021,266,Gabon,36129.9,t
2021,156,China,130.04999999999998,t
2021,36,Australia,127642.79999999999,t
2021,586,Pakistan,6.51,t
2022,490,"Other Asia, nes",3.0,t
2022,764,Thailand,0.33,t
2022,710,South Africa,175215.6,t
2022,586,Pakistan,339.23999999999995,t
2022,344,"China, Hong Kong SAR",38.45099999999999,t
2022,266,Gabon,20580.0,t
2022,156,China,130.773,t
2022,50,Bangladesh,1.863,t
2022,36,Australia,113769.59999999999,t
2022,0,World,310080.72,t
2022,276,Germany,1.863,t
2023,710,South Africa,121927.2012,t
2023,842,USA,0.0021,t
2023,764,Thailand,30.782849999999996,t
2023,702,Singapore,1.8003,t
2023,490,"Other Asia, nes",0.135,t
2023,360,Indonesia,0.0003,t
2023,251,France,0.15,t
2023,156,China,720.348,t
2023,36,Australia,32137.8,t
2023,0,World,154818.21975,t
2024,710,South Africa,99681.9075,t
2024,490,"Other Asia, nes",8.586,t
2024,410,Rep. of Korea,56.4846,t
2024,392,Japan,5.184,t
2024,764,Thailand,18.48,t
2024,266,Gabon,17160.0,t
2024,156,China,1549.8827999999999,t
2024,36,Australia,36855.299999999996,t
2024,0,World,155336.3064,t
2024,276,Germany,0.4794,t
2024,842,USA,0.0021,t
