typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,0,W00,World,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3934442.717,True,8,kg,3933054.0,False,3934442.717,True,0.0,False,2340182.0,0.0,2340182.0,6,False,True
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1450.0,False,8,kg,1450.0,False,1450.0,False,0.0,False,41685.0,0.0,41685.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12801.0,False,8,kg,12801.0,False,12801.0,False,0.0,False,79656.0,0.0,79656.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,156.225,True,8,kg,15.0,False,156.225,True,0.0,False,641.0,0.0,641.0,6,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11210.0,False,8,kg,11210.0,False,11210.0,False,0.0,False,84491.0,0.0,84491.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25.0,False,8,kg,25.0,False,25.0,False,0.0,False,101.0,0.0,101.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3873376.0,False,8,kg,3873376.0,False,3873376.0,False,0.0,False,1393217.0,0.0,1393217.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,60.0,False,8,kg,60.0,False,60.0,False,0.0,False,1747.0,0.0,1747.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,504,MAR,Morocco,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32.944,True,8,kg,1.0,False,32.944,True,0.0,False,74.0,0.0,74.0,6,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,699,IND,India,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,518.739,True,8,kg,11.0,False,518.739,True,0.0,False,2631.0,0.0,2631.0,6,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10000.0,False,8,kg,10000.0,False,10000.0,False,0.0,False,11434.0,0.0,11434.0,0,True,False
C,A,20190101,2019,52,2019,156,CHN,China,M,Import,842,USA,USA,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24812.808,True,8,kg,24105.0,False,24812.808,True,0.0,False,724505.0,0.0,724505.0,6,True,False
