typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,-1,N/A,0.0,False,,False,0.0,False,594847645.313,,594847645.313,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21.0,False,27,kg P2O5,21.0,False,21.0,False,0.0,False,1579.808,,1579.808,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,70,BIH,Bosnia Herzegovina,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20.0,False,27,kg P2O5,2.0,False,20.0,False,0.0,False,34.22,,34.22,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,96.305,True,27,kg P2O5,10.0,False,96.305,True,0.0,False,2864.186,,2864.186,6,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119.0,False,27,kg P2O5,70.0,False,119.0,False,0.0,False,306.836,,306.836,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14503112.0,False,27,kg P2O5,9422809.0,False,14503112.0,False,0.0,False,12333903.683,,12333903.683,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,260,ATF,Fr. South Antarctic Terr.,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0.0,False,27,kg P2O5,1.0,False,,False,0.0,False,390.104,,390.104,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26600.0,False,27,kg P2O5,23579.0,False,26600.0,False,0.0,False,23745.026,,23745.026,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,352,ISL,Iceland,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56914.0,False,27,kg P2O5,33477.0,False,56914.0,False,0.0,False,36046.996,,36046.996,0,False,True
C,A,20200101,2020,52,2020,97,EUR,European Union,M,Import,364,IRN,Iran,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,27,kg P2O5,1.0,False,5.0,False,0.0,False,388.964,,388.964,0,False,True
