Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,871.3109999999999,t
2020,156,China,3.0,t
2020,276,Germany,7.199999999999999,t
2020,368,Iraq,14.399999999999999,t
2020,512,Oman,61.199999999999996,t
2020,528,Netherlands,57.045,t
2020,699,India,28.8054,t
2020,784,United Arab Emirates,226.8774,t
2020,792,Türkiye,472.78319999999997,t
2021,276,Germany,3.5999999999999996,t
2021,528,Netherlands,28.2804,t
2021,792,Türkiye,352.86479999999995,t
2021,512,Oman,68.64,t
2021,784,United Arab Emirates,584.1497999999999,t
2021,156,China,107.5764,t
2021,0,World,1145.1114,t
2022,0,World,1093.9578,t
2022,56,Belgium,28.2636,t
2022,156,China,95.50919999999999,t
2022,410,Rep. of Korea,8.4,t
2022,512,Oman,87.1998,t
2022,528,Netherlands,85.4286,t
2022,757,Switzerland,2.178,t
2022,784,United Arab Emirates,293.412,t
2022,792,Türkiye,493.5666,t
