typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,0,W00,World,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9771170.0,False,-1,N/A,0.0,False,9771170.0,False,0.0,False,656882988.0,0.0,656882988.0,0,False,True
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,36,AUS,Australia,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,578000.0,False,-1,N/A,0.0,False,578000.0,False,0.0,False,38360562.0,0.0,38360562.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,311.0,False,-1,N/A,0.0,False,311.0,False,0.0,False,32492.0,0.0,32492.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,76667.0,False,-1,N/A,0.0,False,76667.0,False,0.0,False,6166284.0,0.0,6166284.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4000.0,False,-1,N/A,0.0,False,4000.0,False,0.0,False,250178.0,0.0,250178.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1823601.0,False,-1,N/A,0.0,False,1823601.0,False,0.0,False,122398824.0,0.0,122398824.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,846477.0,False,-1,N/A,0.0,False,846477.0,False,0.0,False,66775192.0,0.0,66775192.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,246,FIN,Finland,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,647423.0,False,-1,N/A,0.0,False,647423.0,False,0.0,False,48611029.0,0.0,48611029.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17755.0,False,-1,N/A,0.0,False,17755.0,False,0.0,False,1734837.0,0.0,1734837.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55275.0,False,-1,N/A,0.0,False,55275.0,False,0.0,False,3491353.0,0.0,3491353.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46248.0,False,-1,N/A,0.0,False,46248.0,False,0.0,False,3786191.0,0.0,3786191.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,372,IRL,Ireland,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22011.0,False,-1,N/A,0.0,False,22011.0,False,0.0,False,546226.0,0.0,546226.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,328.0,False,-1,N/A,0.0,False,328.0,False,0.0,False,17850.0,0.0,17850.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9808.0,False,-1,N/A,0.0,False,9808.0,False,0.0,False,252306.0,0.0,252306.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1765573.0,False,-1,N/A,0.0,False,1765573.0,False,0.0,False,125414426.0,0.0,125414426.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,237.0,False,-1,N/A,0.0,False,237.0,False,0.0,False,14569.0,0.0,14569.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,450,MDG,Madagascar,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,798000.0,False,-1,N/A,0.0,False,798000.0,False,0.0,False,65316128.0,0.0,65316128.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.0,False,-1,N/A,0.0,False,80.0,False,0.0,False,8922.0,0.0,8922.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,504,MAR,Morocco,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,210027.0,False,-1,N/A,0.0,False,210027.0,False,0.0,False,16420192.0,0.0,16420192.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1645025.0,False,-1,N/A,0.0,False,1645025.0,False,0.0,False,93693971.0,0.0,93693971.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,543895.0,False,-1,N/A,0.0,False,543895.0,False,0.0,False,36218638.0,0.0,36218638.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,702,SGP,Singapore,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4497.0,False,-1,N/A,0.0,False,4497.0,False,0.0,False,120660.0,0.0,120660.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,286500.0,False,-1,N/A,0.0,False,286500.0,False,0.0,False,4317312.0,0.0,4317312.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2745.0,False,-1,N/A,0.0,False,2745.0,False,0.0,False,57825.0,0.0,57825.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,788,TUN,Tunisia,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,630.0,False,-1,N/A,0.0,False,630.0,False,0.0,False,33980.0,0.0,33980.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25.0,False,-1,N/A,0.0,False,25.0,False,0.0,False,3210.0,0.0,3210.0,0,True,False
C,A,20180101,2018,52,2018,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,810520,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,386032.0,False,-1,N/A,0.0,False,386032.0,False,0.0,False,22839831.0,0.0,22839831.0,0,True,False
