reporterCode,cmdCode,status,rows,file,message,checked_at
36,811100,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_36\36_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
40,260200,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_40\40_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
40,282010,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_40\40_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
40,282090,existing_file,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_40\40_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
40,811100,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_40\40_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
31,282010,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_31\31_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
31,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_31\31_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
31,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_31\31_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
48,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_48\48_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
48,282010,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_48\48_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
48,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_48\48_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
48,811100,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_48\48_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
112,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_112\112_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
112,282010,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_112\112_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
112,282090,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_112\112_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
112,811100,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_112\112_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:03
4,260200,no_data,0,,,2026-07-15T20:54:04
4,282010,no_data,0,,,2026-07-15T20:54:04
4,282090,no_data,0,,,2026-07-15T20:54:04
4,811100,no_data,0,,,2026-07-15T20:54:04
8,260200,no_data,0,,,2026-07-15T20:54:04
8,282010,no_data,0,,,2026-07-15T20:54:04
8,282090,no_data,0,,,2026-07-15T20:54:04
8,811100,no_data,0,,,2026-07-15T20:54:04
12,260200,no_data,0,,,2026-07-15T20:54:04
12,282010,no_data,0,,,2026-07-15T20:54:04
12,282090,no_data,0,,,2026-07-15T20:54:04
12,811100,no_data,0,,,2026-07-15T20:54:04
20,260200,no_data,0,,,2026-07-15T20:54:04
20,282090,no_data,0,,,2026-07-15T20:54:04
24,260200,no_data,0,,,2026-07-15T20:54:04
24,282010,no_data,0,,,2026-07-15T20:54:04
660,260200,no_data,0,,,2026-07-15T20:54:04
660,282010,no_data,0,,,2026-07-15T20:54:04
660,282090,no_data,0,,,2026-07-15T20:54:04
660,811100,no_data,0,,,2026-07-15T20:54:04
28,260200,no_data,0,,,2026-07-15T20:54:04
28,282010,no_data,0,,,2026-07-15T20:54:04
28,282090,no_data,0,,,2026-07-15T20:54:04
28,811100,no_data,0,,,2026-07-15T20:54:04
886,260200,no_data,0,,,2026-07-15T20:54:04
886,282010,no_data,0,,,2026-07-15T20:54:04
886,282090,no_data,0,,,2026-07-15T20:54:04
886,811100,no_data,0,,,2026-07-15T20:54:04
51,260200,no_data,0,,,2026-07-15T20:54:04
51,282010,no_data,0,,,2026-07-15T20:54:04
51,282090,no_data,0,,,2026-07-15T20:54:04
533,260200,no_data,0,,,2026-07-15T20:54:04
533,282010,no_data,0,,,2026-07-15T20:54:04
533,282090,no_data,0,,,2026-07-15T20:54:04
533,811100,no_data,0,,,2026-07-15T20:54:04
31,260200,no_data,0,,,2026-07-15T20:54:04
44,260200,no_data,0,,,2026-07-15T20:54:04
44,282010,no_data,0,,,2026-07-15T20:54:04
44,282090,no_data,0,,,2026-07-15T20:54:04
44,811100,no_data,0,,,2026-07-15T20:54:04
50,260200,no_data,0,,,2026-07-15T20:54:04
50,282010,no_data,0,,,2026-07-15T20:54:04
50,282090,no_data,0,,,2026-07-15T20:54:04
50,811100,no_data,0,,,2026-07-15T20:54:04
52,260200,no_data,0,,,2026-07-15T20:54:04
52,282010,no_data,0,,,2026-07-15T20:54:04
52,282090,no_data,0,,,2026-07-15T20:54:04
52,811100,no_data,0,,,2026-07-15T20:54:04
56,260200,existing_file,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_56\56_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
56,282010,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_56\56_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
56,282090,existing_file,13,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_56\56_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
56,811100,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_56\56_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
60,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_60\60_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
60,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_60\60_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
68,282010,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_68\68_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
68,282090,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_68\68_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
68,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_68\68_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
70,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_70\70_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
70,282010,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_70\70_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
70,282090,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_70\70_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
70,811100,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_70\70_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
72,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_72\72_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
72,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_72\72_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
72,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_72\72_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
76,260200,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_76\76_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
76,282010,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_76\76_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
76,282090,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_76\76_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
76,811100,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_76\76_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
96,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_96\96_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
96,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_96\96_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
100,260200,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_100\100_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
100,811100,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_100\100_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
108,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_108\108_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
132,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_132\132_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
116,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_116\116_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
124,260200,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_124\124_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
124,282010,existing_file,13,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_124\124_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
124,282090,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_124\124_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
124,811100,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_124\124_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:04
58,260200,no_data,0,,,2026-07-15T20:54:06
58,282010,no_data,0,,,2026-07-15T20:54:06
58,282090,no_data,0,,,2026-07-15T20:54:06
58,811100,no_data,0,,,2026-07-15T20:54:06
84,260200,no_data,0,,,2026-07-15T20:54:06
84,282010,no_data,0,,,2026-07-15T20:54:06
84,282090,no_data,0,,,2026-07-15T20:54:06
84,811100,no_data,0,,,2026-07-15T20:54:06
204,260200,no_data,0,,,2026-07-15T20:54:06
204,282010,no_data,0,,,2026-07-15T20:54:06
204,282090,no_data,0,,,2026-07-15T20:54:06
204,811100,no_data,0,,,2026-07-15T20:54:06
60,260200,no_data,0,,,2026-07-15T20:54:06
60,811100,no_data,0,,,2026-07-15T20:54:06
64,260200,no_data,0,,,2026-07-15T20:54:06
64,282010,no_data,0,,,2026-07-15T20:54:06
64,282090,no_data,0,,,2026-07-15T20:54:06
64,811100,no_data,0,,,2026-07-15T20:54:06
68,260200,no_data,0,,,2026-07-15T20:54:06
535,260200,no_data,0,,,2026-07-15T20:54:06
535,282010,no_data,0,,,2026-07-15T20:54:06
535,282090,no_data,0,,,2026-07-15T20:54:06
535,811100,no_data,0,,,2026-07-15T20:54:06
72,811100,no_data,0,,,2026-07-15T20:54:06
92,260200,no_data,0,,,2026-07-15T20:54:06
92,282010,no_data,0,,,2026-07-15T20:54:06
92,282090,no_data,0,,,2026-07-15T20:54:06
92,811100,no_data,0,,,2026-07-15T20:54:06
96,260200,no_data,0,,,2026-07-15T20:54:06
96,811100,no_data,0,,,2026-07-15T20:54:06
100,282010,no_data,0,,,2026-07-15T20:54:06
100,282090,no_data,0,,,2026-07-15T20:54:06
854,260200,no_data,0,,,2026-07-15T20:54:06
854,282010,no_data,0,,,2026-07-15T20:54:06
854,282090,no_data,0,,,2026-07-15T20:54:06
854,811100,no_data,0,,,2026-07-15T20:54:06
108,260200,no_data,0,,,2026-07-15T20:54:06
108,282090,no_data,0,,,2026-07-15T20:54:06
108,811100,no_data,0,,,2026-07-15T20:54:06
132,260200,no_data,0,,,2026-07-15T20:54:06
132,282010,no_data,0,,,2026-07-15T20:54:06
132,282090,no_data,0,,,2026-07-15T20:54:06
116,260200,no_data,0,,,2026-07-15T20:54:06
116,282090,no_data,0,,,2026-07-15T20:54:06
116,811100,no_data,0,,,2026-07-15T20:54:06
120,260200,no_data,0,,,2026-07-15T20:54:06
120,282010,no_data,0,,,2026-07-15T20:54:06
120,282090,no_data,0,,,2026-07-15T20:54:06
120,811100,no_data,0,,,2026-07-15T20:54:06
152,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_152\152_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
152,282010,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_152\152_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
152,282090,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_152\152_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
152,811100,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_152\152_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
156,260200,existing_file,35,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_156\156_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
156,282010,existing_file,11,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_156\156_282010_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
156,282090,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_156\156_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
156,811100,existing_file,16,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_156\156_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
344,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_344\344_260200_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
344,282090,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_344\344_282090_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
344,811100,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_344\344_811100_M_2021_partners.csv,validated existing CSV,2026-07-15T20:54:06
136,260200,no_data,0,,,2026-07-15T20:54:25
136,282010,no_data,0,,,2026-07-15T20:54:25
136,282090,no_data,0,,,2026-07-15T20:54:25
136,811100,no_data,0,,,2026-07-15T20:54:25
140,260200,no_data,0,,,2026-07-15T20:54:25
140,282010,no_data,0,,,2026-07-15T20:54:25
140,282090,no_data,0,,,2026-07-15T20:54:25
140,811100,no_data,0,,,2026-07-15T20:54:25
148,260200,no_data,0,,,2026-07-15T20:54:25
148,282010,no_data,0,,,2026-07-15T20:54:25
148,282090,no_data,0,,,2026-07-15T20:54:25
148,811100,no_data,0,,,2026-07-15T20:54:25
344,282010,no_data,0,,,2026-07-15T20:54:25
446,260200,no_data,0,,,2026-07-15T20:54:25
446,282010,no_data,0,,,2026-07-15T20:54:25
446,282090,no_data,0,,,2026-07-15T20:54:25
446,811100,no_data,0,,,2026-07-15T20:54:25
170,260200,downloaded,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_170\170_260200_M_2021_partners.csv,,2026-07-15T20:54:25
170,282010,downloaded,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_170\170_282010_M_2021_partners.csv,,2026-07-15T20:54:25
170,282090,downloaded,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_170\170_282090_M_2021_partners.csv,,2026-07-15T20:54:25
170,811100,downloaded,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_170\170_811100_M_2021_partners.csv,,2026-07-15T20:54:25
174,260200,no_data,0,,,2026-07-15T20:54:25
174,282010,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_174\174_282010_M_2021_partners.csv,,2026-07-15T20:54:25
174,282090,no_data,0,,,2026-07-15T20:54:25
174,811100,no_data,0,,,2026-07-15T20:54:25
178,260200,no_data,0,,,2026-07-15T20:54:25
178,282010,no_data,0,,,2026-07-15T20:54:25
178,282090,no_data,0,,,2026-07-15T20:54:25
178,811100,downloaded,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_178\178_811100_M_2021_partners.csv,,2026-07-15T20:54:25
184,260200,no_data,0,,,2026-07-15T20:54:25
184,282010,no_data,0,,,2026-07-15T20:54:25
184,282090,no_data,0,,,2026-07-15T20:54:25
184,811100,no_data,0,,,2026-07-15T20:54:25
188,260200,no_data,0,,,2026-07-15T20:54:25
188,282010,downloaded,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_188\188_282010_M_2021_partners.csv,,2026-07-15T20:54:25
188,282090,downloaded,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_188\188_282090_M_2021_partners.csv,,2026-07-15T20:54:25
188,811100,no_data,0,,,2026-07-15T20:54:25
384,260200,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_384\384_260200_M_2021_partners.csv,,2026-07-15T20:54:25
384,282010,no_data,0,,,2026-07-15T20:54:25
384,282090,downloaded,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_384\384_282090_M_2021_partners.csv,,2026-07-15T20:54:25
384,811100,no_data,0,,,2026-07-15T20:54:25
191,260200,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_191\191_260200_M_2021_partners.csv,,2026-07-15T20:54:25
191,282010,downloaded,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_191\191_282010_M_2021_partners.csv,,2026-07-15T20:54:25
191,282090,downloaded,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_191\191_282090_M_2021_partners.csv,,2026-07-15T20:54:25
191,811100,downloaded,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_191\191_811100_M_2021_partners.csv,,2026-07-15T20:54:25
192,260200,no_data,0,,,2026-07-15T20:54:25
192,282010,no_data,0,,,2026-07-15T20:54:25
192,282090,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_192\192_282090_M_2021_partners.csv,,2026-07-15T20:54:25
192,811100,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_192\192_811100_M_2021_partners.csv,,2026-07-15T20:54:25
531,260200,no_data,0,,,2026-07-15T20:54:25
531,282010,no_data,0,,,2026-07-15T20:54:25
531,282090,no_data,0,,,2026-07-15T20:54:25
531,811100,no_data,0,,,2026-07-15T20:54:25
196,260200,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_196\196_260200_M_2021_partners.csv,,2026-07-15T20:54:25
196,282010,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_196\196_282010_M_2021_partners.csv,,2026-07-15T20:54:25
196,282090,downloaded,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_196\196_282090_M_2021_partners.csv,,2026-07-15T20:54:25
196,811100,no_data,0,,,2026-07-15T20:54:25
203,260200,downloaded,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_203\203_260200_M_2021_partners.csv,,2026-07-15T20:54:25
203,282010,downloaded,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_203\203_282010_M_2021_partners.csv,,2026-07-15T20:54:25
203,282090,downloaded,11,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_203\203_282090_M_2021_partners.csv,,2026-07-15T20:54:25
203,811100,downloaded,15,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_203\203_811100_M_2021_partners.csv,,2026-07-15T20:54:25
200,260200,no_data,0,,,2026-07-15T20:54:25
200,282010,no_data,0,,,2026-07-15T20:54:25
200,282090,no_data,0,,,2026-07-15T20:54:25
200,811100,no_data,0,,,2026-07-15T20:54:25
408,260200,no_data,0,,,2026-07-15T20:54:25
408,282010,no_data,0,,,2026-07-15T20:54:25
408,282090,no_data,0,,,2026-07-15T20:54:25
408,811100,no_data,0,,,2026-07-15T20:54:25
278,260200,no_data,0,,,2026-07-15T20:54:27
278,282010,no_data,0,,,2026-07-15T20:54:27
278,282090,no_data,0,,,2026-07-15T20:54:27
278,811100,no_data,0,,,2026-07-15T20:54:27
180,260200,no_data,0,,,2026-07-15T20:54:27
180,282010,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_180\180_282010_M_2021_partners.csv,,2026-07-15T20:54:27
180,282090,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_180\180_282090_M_2021_partners.csv,,2026-07-15T20:54:27
180,811100,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_180\180_811100_M_2021_partners.csv,,2026-07-15T20:54:27
866,260200,no_data,0,,,2026-07-15T20:54:27
866,282010,no_data,0,,,2026-07-15T20:54:27
866,282090,no_data,0,,,2026-07-15T20:54:27
866,811100,no_data,0,,,2026-07-15T20:54:27
720,260200,no_data,0,,,2026-07-15T20:54:27
720,282010,no_data,0,,,2026-07-15T20:54:27
720,282090,no_data,0,,,2026-07-15T20:54:27
720,811100,no_data,0,,,2026-07-15T20:54:27
208,260200,downloaded,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_208\208_260200_M_2021_partners.csv,,2026-07-15T20:54:27
208,282010,downloaded,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_208\208_282010_M_2021_partners.csv,,2026-07-15T20:54:27
208,282090,downloaded,21,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2021_Import_ByPartner\reporter_208\208_282090_M_2021_partners.csv,,2026-07-15T20:54:27
