typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,425600.96,False,8,kg,425600.96,False,425600.96,False,0.0,False,5160143.157,0.0,5160143.157,0,False,True
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,156,CHN,China,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20.41,False,8,kg,20.41,False,20.41,False,0.0,False,2018.722,0.0,2018.722,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,246,FIN,Finland,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37865.5,False,8,kg,37865.5,False,37865.5,False,0.0,False,91729.033,0.0,91729.033,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,787.54,False,8,kg,787.54,False,787.54,False,0.0,False,136057.558,0.0,136057.558,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,184580.58,False,8,kg,184580.58,False,184580.58,False,0.0,False,2794427.487,0.0,2794427.487,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,540,NCL,New Caledonia,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,187.0,False,8,kg,187.0,False,187.0,False,0.0,False,1435.04,0.0,1435.04,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,608,PHL,Philippines,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,172000.0,False,8,kg,172000.0,False,172000.0,False,0.0,False,1674253.931,0.0,1674253.931,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,699,IND,India,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,30019.62,False,8,kg,30019.62,False,30019.62,False,0.0,False,458373.359,0.0,458373.359,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,710,ZAF,South Africa,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,20.482,0.0,20.482,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.0,False,8,kg,8.0,False,8.0,False,0.0,False,3.815,0.0,3.815,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,130.0,False,8,kg,130.0,False,130.0,False,0.0,False,1184.552,0.0,1184.552,0,True,False
C,A,20180101,2018,52,2018,56,BEL,Belgium,M,Import,842,USA,USA,0,W00,World,H5,HS,True,282540,Nickel oxides and hydroxides,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.31,False,8,kg,1.31,False,1.31,False,0.0,False,639.176,0.0,639.176,0,True,False
