Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,559.7830155,t
2020,899,"Areas, nes",0.12828420000000001,t
2020,842,USA,0.0920913,t
2020,826,United Kingdom,0.027,t
2020,792,Türkiye,1.590009,t
2020,757,Switzerland,0.06326340000000001,t
2020,703,Slovakia,0.003,t
2020,688,Serbia,4.192818,t
2020,643,Russian Federation,6.06e-05,t
2020,616,Poland,0.00047579999999999996,t
2020,528,Netherlands,138.12896999999998,t
2020,380,Italy,91.3701825,t
2020,360,Indonesia,4.4999999999999996e-05,t
2020,724,Spain,0.0015,t
2020,276,Germany,150.7161387,t
2020,348,Hungary,0.03564,t
2020,36,Australia,1.89,t
2020,40,Austria,31.598494499999997,t
2020,56,Belgium,103.67945999999999,t
2020,156,China,0.6722303999999999,t
2020,70,Bosnia Herzegovina,18.72,t
2020,203,Czechia,10.1138952,t
2020,208,Denmark,1.476276,t
2020,214,Dominican Rep.,2.1e-05,t
2020,246,Finland,2.9136,t
2020,251,France,1.1205417,t
2020,191,Croatia,1.2490182,t
2021,528,Netherlands,65.4069204,t
2021,703,Slovakia,1.5051,t
2021,616,Poland,0.1415178,t
2021,643,Russian Federation,0.0006599999999999999,t
2021,688,Serbia,5.0365971,t
2021,699,India,3.3e-06,t
2021,705,Slovenia,7.284e-05,t
2021,826,United Kingdom,0.09890138999999999,t
2021,724,Spain,0.0015,t
2021,757,Switzerland,0.09,t
2021,764,Thailand,1.2599999999997e-05,t
2021,792,Türkiye,1.2e-05,t
2021,807,North Macedonia,0.00015,t
2021,842,USA,0.0942324,t
2021,440,Lithuania,2.1555,t
2021,710,South Africa,0.48,t
2021,434,Libya,3e-05,t
2021,251,France,2.09803518,t
2021,360,Indonesia,0.006,t
2021,380,Italy,87.77693577,t
2021,0,World,542.5059054599999,t
2021,36,Australia,2.07,t
2021,40,Austria,46.503132599999994,t
2021,56,Belgium,88.4265,t
2021,76,Brazil,2.4000000000000003e-06,t
2021,124,Canada,0.00045599999999999997,t
2021,70,Bosnia Herzegovina,20.88,t
2021,191,Croatia,1.8547626,t
2021,203,Czechia,34.224849,t
2021,208,Denmark,0.9219120000000001,t
2021,246,Finland,4.59966,t
2021,276,Germany,173.99710848,t
2021,348,Hungary,2.7702839999999997,t
2021,156,China,1.3650575999999999,t
2022,688,Serbia,3.74742,t
2022,504,Morocco,6e-05,t
2022,528,Netherlands,75.770055,t
2022,579,Norway,0.135,t
2022,586,Pakistan,0.00032999999999999994,t
2022,642,Romania,0.0304128,t
2022,643,Russian Federation,0.0001194,t
2022,699,India,8.999999999999999e-06,t
2022,826,United Kingdom,0.00030672,t
2022,705,Slovenia,0.000264,t
2022,710,South Africa,2.07,t
2022,724,Spain,0.0015,t
2022,757,Switzerland,0.030512999999999995,t
2022,792,Türkiye,2.4299999999999998e-05,t
2022,807,North Macedonia,0.0045,t
2022,842,USA,0.27500558999999997,t
2022,490,"Other Asia, nes",0.1248,t
2022,703,Slovakia,2.1929999999999996,t
2022,428,Latvia,3.645,t
2022,616,Poland,4.38124971,t
2022,380,Italy,135.5715372,t
2022,392,Japan,0.016800000000000002,t
2022,36,Australia,3.3600077699999997,t
2022,40,Austria,57.73379988,t
2022,56,Belgium,111.6852,t
2022,70,Bosnia Herzegovina,17.2950036,t
2022,124,Canada,3.9e-05,t
2022,144,Sri Lanka,3e-05,t
2022,156,China,0.01034793,t
2022,191,Croatia,1.948842,t
2022,0,World,662.78954187,t
2022,208,Denmark,0.6364709999999999,t
2022,214,Dominican Rep.,3e-05,t
2022,246,Finland,1.8479999999999999,t
2022,368,Iraq,3e-05,t
2022,251,France,0.6273,t
2022,276,Germany,173.04106917000001,t
2022,348,Hungary,4.84455,t
2022,360,Indonesia,0.01974,t
2022,203,Czechia,61.74117479999999,t
