Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0011841,t
2020,842,USA,0.0011841,t
2021,0,World,0.0130017,t
2021,826,United Kingdom,0.001666499999999997,t
2021,842,USA,0.011335199999999997,t
2022,0,World,0.0449967,t
2022,826,United Kingdom,0.000405,t
2022,842,USA,0.0445917,t
2023,0,World,0.007890299999999998,t
2023,308,Grenada,3e-05,t
2023,710,South Africa,0.0006,t
2023,842,USA,0.0072603,t
2024,0,World,0.2182527,t
2024,276,Germany,0.19799999999999998,t
2024,699,India,0.00042,t
2024,842,USA,0.0198327,t
