Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0,
2020,36,Australia,0.00023399999999999997,t
2020,124,Canada,0.834,t
2020,156,China,100.2879,t
2020,191,Croatia,0.0001596,t
2020,251,France,14.007,t
2020,276,Germany,0.0,
2020,699,India,0.00021659999999999998,t
2020,724,Spain,14.823360000000001,t
2020,792,Türkiye,0.00588,t
2020,842,USA,0.0,
2021,842,USA,0.00020549999999999697,t
2021,826,United Kingdom,0.1104375,t
2021,724,Spain,6.858,t
2021,699,India,2.476422,t
2021,380,Italy,0.00045,t
2021,156,China,16.05015,t
2021,276,Germany,0.0,
2021,208,Denmark,0.0012,t
2021,40,Austria,0.0372615,t
2021,0,World,0.0,
2021,288,Ghana,0.0004302,t
2022,699,India,3.82905,t
2022,842,USA,0.02052,t
2022,826,United Kingdom,0.00375,t
2022,724,Spain,7.62,t
2022,380,Italy,1.5276,t
2022,208,Denmark,1.59813,t
2022,156,China,80.14872,t
2022,40,Austria,0.13137,t
2022,0,World,0.0,
2022,276,Germany,0.0,
2023,724,Spain,6.095999999999999,t
2023,842,USA,0.73902,t
2023,826,United Kingdom,0.9431025,t
2023,710,South Africa,2.1,t
2023,699,India,1.44,t
2023,380,Italy,1.5967752,t
2023,276,Germany,0.026932259999999996,t
2023,203,Czechia,2.4,t
2023,156,China,41.80911,t
2023,0,World,57.150939959999995,t
2024,710,South Africa,4.74e-05,t
2024,702,Singapore,0.0,
2024,380,Italy,9.449999999999999e-05,t
2024,724,Spain,3e-05,t
2024,156,China,4.962,t
2024,40,Austria,0.8496327,t
2024,0,World,0.0,
2024,276,Germany,0.04026195,t
2024,842,USA,0.0001194,t
