Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,28.963650328000003,t
2020,842,USA,0.020243356,t
2020,826,United Kingdom,0.444,t
2020,710,South Africa,0.72,t
2020,528,Netherlands,3.872,t
2020,442,Luxembourg,0.532,t
2020,579,Norway,2.232,t
2020,251,France,0.076,t
2020,246,Finland,0.324,t
2020,156,China,19.559406972,t
2020,56,Belgium,0.1,t
2020,40,Austria,0.08,t
2020,276,Germany,1.004,t
2021,528,Netherlands,7.872,t
2021,842,USA,0.000777932,t
2021,826,United Kingdom,0.8297114560000001,t
2021,710,South Africa,1.088,t
2021,579,Norway,1.268,t
2021,442,Luxembourg,1.344,t
2021,208,Denmark,0.268,t
2021,251,France,0.164,t
2021,246,Finland,3.484,t
2021,203,Czechia,0.024,t
2021,156,China,14.049024032,t
2021,0,World,32.039513420000006,t
2021,276,Germany,1.6480000000000001,t
2022,528,Netherlands,11.072000000000001,t
2022,842,USA,0.008089180000000001,t
2022,826,United Kingdom,0.826229476,t
2022,724,Spain,0.096,t
2022,710,South Africa,0.8,t
2022,616,Poland,0.048,t
2022,442,Luxembourg,0.532,t
2022,579,Norway,0.436,t
2022,276,Germany,1.17208918,t
2022,251,France,0.08,t
2022,246,Finland,2.076,t
2022,203,Czechia,0.012,t
2022,156,China,18.036,t
2022,0,World,35.49440783200001,t
2022,360,Indonesia,0.3,t
2023,842,USA,0.0021803000000000005,t
2023,826,United Kingdom,0.01267086,t
2023,579,Norway,0.00016771600000000002,t
2023,528,Netherlands,3.128,t
2023,442,Luxembourg,0.3,t
2023,380,Italy,0.012,t
2023,710,South Africa,0.56,t
2023,276,Germany,0.430859608,t
2023,251,France,0.116,t
2023,246,Finland,0.5720000000000001,t
2023,233,Estonia,0.216,t
2023,156,China,19.768335432,t
2023,0,World,26.398213912,t
2023,360,Indonesia,1.28,t
2024,724,Spain,0.088,t
2024,710,South Africa,0.792,t
2024,579,Norway,0.004,t
2024,528,Netherlands,2.328778796,t
2024,380,Italy,0.068,t
2024,360,Indonesia,0.4,t
2024,344,"China, Hong Kong SAR",0.648,t
2024,208,Denmark,0.488,t
2024,251,France,0.052000000000000005,t
2024,246,Finland,1.432,t
2024,203,Czechia,0.096,t
2024,156,China,12.787504588000001,t
2024,56,Belgium,0.0007787960000000001,t
2024,0,World,20.062017484000002,t
2024,826,United Kingdom,0.005451584000000001,t
2024,276,Germany,0.867609732,t
2024,842,USA,0.0038939879999999997,t
