reporterCode,cmdCode,status,rows,file,message,checked_at
132,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_132\132_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
120,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_120\120_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
120,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_120\120_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
120,811100,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_120\120_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
124,260200,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_124\124_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
124,282010,existing_file,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_124\124_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
124,282090,existing_file,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_124\124_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
124,811100,existing_file,11,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_124\124_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:53
58,260200,no_data,0,,,2026-07-15T20:54:55
58,282010,no_data,0,,,2026-07-15T20:54:55
58,282090,no_data,0,,,2026-07-15T20:54:55
58,811100,no_data,0,,,2026-07-15T20:54:55
84,260200,no_data,0,,,2026-07-15T20:54:55
84,282010,no_data,0,,,2026-07-15T20:54:55
84,282090,no_data,0,,,2026-07-15T20:54:55
84,811100,no_data,0,,,2026-07-15T20:54:55
204,260200,no_data,0,,,2026-07-15T20:54:55
204,282090,no_data,0,,,2026-07-15T20:54:55
204,811100,no_data,0,,,2026-07-15T20:54:55
60,260200,no_data,0,,,2026-07-15T20:54:55
60,282090,no_data,0,,,2026-07-15T20:54:55
60,811100,no_data,0,,,2026-07-15T20:54:55
64,282090,no_data,0,,,2026-07-15T20:54:55
68,282010,no_data,0,,,2026-07-15T20:54:55
535,260200,no_data,0,,,2026-07-15T20:54:55
535,282010,no_data,0,,,2026-07-15T20:54:55
535,282090,no_data,0,,,2026-07-15T20:54:55
535,811100,no_data,0,,,2026-07-15T20:54:55
72,282090,no_data,0,,,2026-07-15T20:54:55
92,260200,no_data,0,,,2026-07-15T20:54:55
92,282010,no_data,0,,,2026-07-15T20:54:55
92,282090,no_data,0,,,2026-07-15T20:54:55
92,811100,no_data,0,,,2026-07-15T20:54:55
96,260200,no_data,0,,,2026-07-15T20:54:55
96,282010,no_data,0,,,2026-07-15T20:54:55
854,260200,no_data,0,,,2026-07-15T20:54:55
854,282010,no_data,0,,,2026-07-15T20:54:55
854,282090,no_data,0,,,2026-07-15T20:54:55
854,811100,no_data,0,,,2026-07-15T20:54:55
108,260200,no_data,0,,,2026-07-15T20:54:55
108,282090,no_data,0,,,2026-07-15T20:54:55
108,811100,no_data,0,,,2026-07-15T20:54:55
132,260200,no_data,0,,,2026-07-15T20:54:55
132,282010,no_data,0,,,2026-07-15T20:54:55
132,282090,no_data,0,,,2026-07-15T20:54:55
116,260200,no_data,0,,,2026-07-15T20:54:55
116,282010,no_data,0,,,2026-07-15T20:54:55
116,282090,no_data,0,,,2026-07-15T20:54:55
116,811100,no_data,0,,,2026-07-15T20:54:55
120,282090,no_data,0,,,2026-07-15T20:54:55
152,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_152\152_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
152,282010,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_152\152_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
152,282090,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_152\152_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
152,811100,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_152\152_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
156,260200,existing_file,36,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_156\156_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
156,282010,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_156\156_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
156,282090,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_156\156_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
156,811100,existing_file,17,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_156\156_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
344,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_344\344_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
344,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_344\344_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
344,811100,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_344\344_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
170,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_170\170_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
170,282010,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_170\170_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
170,282090,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_170\170_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
170,811100,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_170\170_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
178,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_178\178_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
188,282010,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_188\188_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
188,282090,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_188\188_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
188,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_188\188_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
384,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_384\384_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
191,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_191\191_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
191,282010,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_191\191_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
191,282090,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_191\191_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
191,811100,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_191\191_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
192,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_192\192_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
192,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_192\192_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
192,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_192\192_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
192,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_192\192_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
196,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_196\196_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
196,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_196\196_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
196,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_196\196_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
203,260200,existing_file,13,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_203\203_260200_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
203,282010,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_203\203_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
203,282090,existing_file,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_203\203_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
203,811100,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_203\203_811100_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:55
136,260200,no_data,0,,,2026-07-15T20:54:57
136,282010,no_data,0,,,2026-07-15T20:54:57
136,282090,no_data,0,,,2026-07-15T20:54:57
136,811100,no_data,0,,,2026-07-15T20:54:57
140,260200,no_data,0,,,2026-07-15T20:54:57
140,282010,no_data,0,,,2026-07-15T20:54:57
140,282090,no_data,0,,,2026-07-15T20:54:57
140,811100,no_data,0,,,2026-07-15T20:54:57
148,260200,no_data,0,,,2026-07-15T20:54:57
148,282010,no_data,0,,,2026-07-15T20:54:57
148,282090,no_data,0,,,2026-07-15T20:54:57
148,811100,no_data,0,,,2026-07-15T20:54:57
344,282010,no_data,0,,,2026-07-15T20:54:57
446,260200,no_data,0,,,2026-07-15T20:54:57
446,282010,no_data,0,,,2026-07-15T20:54:57
446,282090,no_data,0,,,2026-07-15T20:54:57
446,811100,no_data,0,,,2026-07-15T20:54:57
174,260200,no_data,0,,,2026-07-15T20:54:57
174,282010,no_data,0,,,2026-07-15T20:54:57
174,282090,no_data,0,,,2026-07-15T20:54:57
174,811100,no_data,0,,,2026-07-15T20:54:57
178,260200,no_data,0,,,2026-07-15T20:54:57
178,282010,no_data,0,,,2026-07-15T20:54:57
178,282090,no_data,0,,,2026-07-15T20:54:57
184,260200,no_data,0,,,2026-07-15T20:54:57
184,282010,no_data,0,,,2026-07-15T20:54:57
184,282090,no_data,0,,,2026-07-15T20:54:57
184,811100,no_data,0,,,2026-07-15T20:54:57
188,260200,no_data,0,,,2026-07-15T20:54:57
384,282010,no_data,0,,,2026-07-15T20:54:57
384,282090,no_data,0,,,2026-07-15T20:54:57
384,811100,no_data,0,,,2026-07-15T20:54:57
531,260200,no_data,0,,,2026-07-15T20:54:57
531,282010,no_data,0,,,2026-07-15T20:54:57
531,282090,no_data,0,,,2026-07-15T20:54:57
531,811100,no_data,0,,,2026-07-15T20:54:57
196,282010,no_data,0,,,2026-07-15T20:54:57
200,260200,no_data,0,,,2026-07-15T20:54:57
200,282010,no_data,0,,,2026-07-15T20:54:57
200,282090,no_data,0,,,2026-07-15T20:54:57
200,811100,no_data,0,,,2026-07-15T20:54:57
408,260200,no_data,0,,,2026-07-15T20:54:57
408,282010,no_data,0,,,2026-07-15T20:54:57
408,282090,no_data,0,,,2026-07-15T20:54:57
408,811100,no_data,0,,,2026-07-15T20:54:57
180,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_180\180_282010_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:57
180,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2022_Import_ByPartner\reporter_180\180_282090_M_2022_partners.csv,validated existing CSV,2026-07-15T20:54:57
