Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0945,t
2020,156,China,0.0147,t
2020,528,Netherlands,0.042749999999999996,t
2020,540,New Caledonia,0.012,t
2020,842,USA,0.02505,t
2021,0,World,0.130839,t
2021,392,Japan,3.899999999999999e-05,t
2021,528,Netherlands,0.0747,t
2021,540,New Caledonia,0.05145,t
2021,842,USA,0.00465,t
2022,842,USA,0.00015,t
2022,528,Netherlands,0.02805,t
2022,540,New Caledonia,0.053849999999999995,t
2022,0,World,0.12075,t
2022,156,China,0.0387,t
2023,0,World,1.0446,t
2023,56,Belgium,0.00405,t
2023,276,Germany,0.15,t
2023,528,Netherlands,0.0003,t
2023,540,New Caledonia,0.8841,t
2023,842,USA,0.00615,t
2024,842,USA,0.014727149999999984,t
2024,0,World,0.0,
2024,276,Germany,0.6441808499999999,t
2024,643,Russian Federation,0.0,
2024,804,Ukraine,0.0135,t
2024,826,United Kingdom,0.00040635,t
2024,899,"Areas, nes",0.0043773,t
