Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,378069.5345706,t
2020,540,New Caledonia,280831.5,t
2020,608,Philippines,97233.75,t
2020,842,USA,4.2845706,t
2021,0,World,463792.5,t
2021,540,New Caledonia,249543.0,t
2021,608,Philippines,214249.5,t
2022,608,Philippines,150495.0,t
2022,320,Guatemala,5062.5,t
2022,540,New Caledonia,220443.0,t
2022,0,World,376002.8183409,t
2022,36,Australia,2.3183409,t
2023,0,World,168499.77978374998,t
2023,320,Guatemala,4644.15,t
2023,540,New Caledonia,118489.79999999999,t
2023,608,Philippines,45345.75,t
2023,842,USA,20.07978375,t
2024,608,Philippines,46078.5,t
2024,0,World,88389.328314,t
2024,540,New Caledonia,42301.5,t
2024,710,South Africa,9.328314,t
