Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,13145.982600000001,t
2020,826,United Kingdom,188.184,t
2020,757,Switzerland,64.25999999999999,t
2020,724,Spain,7881.779999999999,t
2020,642,Romania,15.149999999999999,t
2020,616,Poland,249.89999999999998,t
2020,579,Norway,1500.666,t
2020,710,South Africa,0.015,t
2020,504,Morocco,3.0,t
2020,484,Mexico,0.1911,t
2020,380,Italy,722.943,t
2020,276,Germany,1658.367,t
2020,208,Denmark,45.18,t
2020,56,Belgium,358.7625,t
2020,528,Netherlands,457.584,t
2021,642,Romania,12.8529,t
2021,826,United Kingdom,120.11999999999999,t
2021,788,Tunisia,4.5,t
2021,784,United Arab Emirates,0.0021,t
2021,757,Switzerland,69.63,t
2021,724,Spain,3094.5899999999997,t
2021,705,Slovenia,2.745,t
2021,686,Senegal,0.0009,t
2021,616,Poland,614.178,t
2021,348,Hungary,15.702,t
2021,528,Netherlands,565.971,t
2021,380,Italy,866.115,t
2021,276,Germany,1454.472,t
2021,246,Finland,7.199999999999999,t
2021,208,Denmark,67.2405,t
2021,56,Belgium,1701.516,t
2021,0,World,27061.145399999998,t
2021,579,Norway,18464.309999999998,t
2022,579,Norway,21887.841683099996,t
2022,826,United Kingdom,86.7759,t
2022,818,Egypt,1501.5,t
2022,757,Switzerland,78.54,t
2022,724,Spain,5146.214999999999,t
2022,643,Russian Federation,156.0,t
2022,642,Romania,17.099999999999998,t
2022,528,Netherlands,408.54299999999995,t
2022,616,Poland,460.59299999999996,t
2022,380,Italy,380.2056,t
2022,478,Mauritania,0.0003,t
2022,56,Belgium,1669.5735,t
2022,76,Brazil,36.0,t
2022,208,Denmark,93.45,t
2022,0,World,33524.0649831,t
2022,348,Hungary,0.96,t
2022,360,Indonesia,0.48,t
2022,276,Germany,1600.287,t
2023,826,United Kingdom,64.14,t
2023,579,Norway,15961.349999999999,t
2023,757,Switzerland,74.60459999999999,t
2023,705,Slovenia,7.155,t
2023,643,Russian Federation,108.0,t
2023,642,Romania,12.15,t
2023,616,Poland,452.64,t
2023,528,Netherlands,256.6737,t
2023,724,Spain,399.77099999999996,t
2023,428,Latvia,60.0,t
2023,380,Italy,486.045,t
2023,276,Germany,1095.558,t
2023,208,Denmark,72.738,t
2023,76,Brazil,56.22,t
2023,56,Belgium,1036.1856,t
2023,0,World,20151.5679,t
2023,504,Morocco,8.337,t
2024,642,Romania,15.0,t
2024,643,Russian Federation,24.0006,t
2024,686,Senegal,0.054,t
2024,724,Spain,158.13,t
2024,705,Slovenia,28.514999999999997,t
2024,620,Portugal,0.0201,t
2024,757,Switzerland,42.928311599999994,t
2024,703,Slovakia,0.15,t
2024,616,Poland,432.59999999999997,t
2024,380,Italy,290.41499999999996,t
2024,528,Netherlands,2268.2927999999997,t
2024,398,Kazakhstan,42.0,t
2024,372,Ireland,6.45,t
2024,276,Germany,1531.1427,t
2024,208,Denmark,81.768,t
2024,76,Brazil,77.4135,t
2024,56,Belgium,6194.2446,t
2024,0,World,26033.7823116,t
2024,826,United Kingdom,77.82,t
2024,579,Norway,14762.82,t
2024,842,USA,0.017699999999999997,t
