Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,18.405,t
2020,276,Germany,0.015,t
2020,528,Netherlands,0.135,t
2020,642,Romania,0.015,t
2020,703,Slovakia,9.24,t
2020,705,Slovenia,9.0,t
2021,0,World,21.3891,t
2021,100,Bulgaria,0.555,t
2021,156,China,2.16,t
2021,528,Netherlands,0.18,t
2021,703,Slovakia,9.4941,t
2021,705,Slovenia,9.0,t
2022,705,Slovenia,9.0,t
2022,703,Slovakia,1.0875,t
2022,616,Poland,0.0003,t
2022,100,Bulgaria,0.3006,t
2022,0,World,10.7484,t
2022,528,Netherlands,0.36,t
2023,0,World,23.827499999999997,t
2023,100,Bulgaria,0.6,t
2023,688,Serbia,0.015,t
2023,703,Slovakia,16.8975,t
2023,705,Slovenia,6.0,t
2023,804,Ukraine,0.315,t
2024,703,Slovakia,22.875,t
2024,0,World,29.025,t
2024,528,Netherlands,0.15,t
2024,705,Slovenia,6.0,t
