typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,0,W00,World,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,111236244.484,True,8,kg,111233596,False,111236244.484,True,0,False,4675184534,,4675184534,6,False,True
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5407.352,True,8,kg,5400,False,5407.352,True,0,False,27653,,27653,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,156,CHN,China,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,248315.935,True,8,kg,248154,False,248315.935,True,0,False,8586347,,8586347,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.878,True,8,kg,0,False,3.878,True,0,False,163,,163,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,251,FRA,France,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.78,True,8,kg,0,False,7.78,True,0,False,327,,327,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20651.071,True,8,kg,19457,False,20651.071,True,0,False,490073,,490073,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5981717.158,True,8,kg,5981670,False,5981717.158,True,0,False,186514168,,186514168,6,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,103695527.0,False,8,kg,103695527,False,103695527.0,False,0,False,4447251521,,4447251521,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,432735.0,False,8,kg,432735,False,432735.0,False,0,False,4059490,,4059490,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,149876.0,False,8,kg,149876,False,149876.0,False,0,False,1888162,,1888162,0,True,False
C,A,20230101,2023,52,2023,156,CHN,China,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22179.946,True,8,kg,22000,False,22179.946,True,0,False,58869,,58869,6,True,False
