Year,Partner ID,Partner Name,Quantity,Unit
2021,0,World,153.17503443988,t
2021,804,Ukraine,2.9265903999999998e-05,t
2021,764,Thailand,0.00012964795471999998,t
2021,757,Switzerland,8.026174171999267e-05,t
2021,724,Spain,0.0018796026844,t
2021,705,Slovenia,0.00051215332,t
2021,704,Viet Nam,0.8926100719999999,t
2021,702,Singapore,0.00024254117939999996,t
2021,699,India,0.6514994099875199,t
2021,682,Saudi Arabia,7.316475999999999e-05,t
2021,643,Russian Federation,0.00034672779763999996,t
2021,608,Philippines,3.8092668925348,t
2021,528,Netherlands,3.6582379999999996e-05,t
2021,496,Mongolia,0.0002388829414,t
2021,490,"Other Asia, nes",6.805531727659,t
2021,392,Japan,62.666516866548,t
2021,380,Italy,0.000204861328,t
2021,276,Germany,2.71153912321576,t
2021,156,China,70.28317324387599,t
2021,124,Canada,0.10215095512252,t
2021,76,Brazil,0.21949427999999999,t
2021,36,Australia,0.0042845283456,t
2021,826,United Kingdom,0.06777976049923999,t
2021,842,USA,4.95741396126504,t
