typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWeight,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,0,W00,World,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14144178.159,True,-1,N/A,0.0,False,14144178.159,True,0.0,False,26512863.224,,26512863.224,6,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,76,BRA,Brazil,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,195535.0,False,8,kg,195535.0,False,195535.0,False,0.0,False,249568.465,,249568.465,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,124,CAN,Canada,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,1.182,,1.182,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,156,CHN,China,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10259981.0,False,8,kg,10259981.0,False,10259981.0,False,0.0,False,18598597.225,,18598597.225,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,170,COL,Colombia,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1750000.0,False,8,kg,1750000.0,False,1750000.0,False,0.0,False,3786291.925,,3786291.925,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,268,GEO,Georgia,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75000.0,False,8,kg,75000.0,False,75000.0,False,0.0,False,57339.592,,57339.592,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,392,JPN,Japan,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,508.0,False,8,kg,508.0,False,508.0,False,0.0,False,5318.571,,5318.571,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,484,MEX,Mexico,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,113.0,False,8,kg,113.0,False,113.0,False,0.0,False,411.486,,411.486,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,579,NOR,Norway,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,636862.0,False,8,kg,636862.0,False,636862.0,False,0.0,False,522545.501,,522545.501,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,682,SAU,Saudi Arabia,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.77,True,-1,N/A,0.0,False,15.77,True,0.0,False,29.561,,29.561,6,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,699,IND,India,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,283438.0,False,8,kg,283438.0,False,283438.0,False,0.0,False,372819.085,,372819.085,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,764,THA,Thailand,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,False,8,kg,2.0,False,2.0,False,0.0,False,40.203,,40.203,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14.0,False,8,kg,14.0,False,14.0,False,0.0,False,11.824,,11.824,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,804,UKR,Ukraine,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,248321.389,True,-1,N/A,0.0,False,248321.389,True,0.0,False,311506.528,,311506.528,6,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69874.0,False,8,kg,69874.0,False,69874.0,False,0.0,False,273634.468,,273634.468,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,839,XX ,Special Categories,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,106805.0,False,8,kg,106805.0,False,106805.0,False,0.0,False,500969.696,,500969.696,0,False,True
C,A,20210101,2021,52,2021,97,EUR,European Union,M,Import,842,USA,USA,0,W00,World,H5,HS,True,282010,Manganese dioxide,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,517708.0,False,8,kg,517708.0,False,517708.0,False,0.0,False,1833777.912,,1833777.912,0,False,True
