Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,1.288413,t
2020,504,Morocco,0.08819999999999999,t
2020,528,Netherlands,0.44999999999999996,t
2020,616,Poland,0.000212999999999985,t
2020,826,United Kingdom,0.75,t
2021,0,World,1.6049849999999999,t
2021,156,China,0.000135,t
2021,328,Guyana,0.15,t
2021,504,Morocco,0.10334999999999998,t
2021,528,Netherlands,1.3499999999999999,t
2021,842,USA,0.0015,t
2022,826,United Kingdom,0.00027,t
2022,504,Morocco,0.969,t
2022,251,France,0.0003,t
2022,0,World,0.9695699999999999,t
2023,0,World,0.66237,t
2023,156,China,0.0003,t
2023,276,Germany,0.6149999999999999,t
2023,504,Morocco,0.04692,t
2023,699,India,0.00015,t
2024,0,World,0.38925000000000004,t
2024,156,China,0.00255,t
2024,504,Morocco,0.01155,t
2024,616,Poland,0.375,t
2024,699,India,0.00015,t
