Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,61.754400000000004,t
2020,36,Australia,0.075,t
2020,156,China,13.931999999999999,t
2020,490,"Other Asia, nes",45.0894,t
2020,702,Singapore,2.658,t
2021,0,World,10.739999999999998,t
2021,792,Türkiye,10.17,t
2021,842,USA,0.57,t
2022,156,China,0.93075,t
2022,586,Pakistan,3.9839999999999995,t
2022,0,World,4.91475,t
2023,0,World,2.9637299999999995,t
2023,344,"China, Hong Kong SAR",0.00015,t
2023,702,Singapore,0.003,t
2023,842,USA,2.96058,t
2024,702,Singapore,0.003,t
2024,0,World,0.0,
2024,36,Australia,2352.75,t
2024,276,Germany,61.42935,t
2024,372,Ireland,0.18102899999999997,t
2024,392,Japan,3.9737999999999998,t
2024,842,USA,0.0,
