Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,24421.10062845,t
2020,858,Uruguay,0.5142,t
2020,826,United Kingdom,0.2465304,t
2020,764,Thailand,57.4005,t
2020,710,South Africa,5599.68195,t
2020,702,Singapore,6.81585,t
2020,699,India,1.9722,t
2020,643,Russian Federation,631.0295982,t
2020,579,Norway,993.4499999999999,t
2020,540,New Caledonia,0.012,t
2020,842,USA,50.8311,t
2020,458,Malaysia,104.22375000000001,t
2020,490,"Other Asia, nes",9.3318,t
2020,76,Brazil,0.007949999999999999,t
2020,124,Canada,16494.49845,t
2020,36,Australia,3.2673,t
2020,360,Indonesia,35.130449999999996,t
2020,392,Japan,132.3825,t
2020,410,Rep. of Korea,300.1728,t
2020,156,China,0.13169999999999998,t
2022,579,Norway,865.35,t
2022,704,Viet Nam,0.0003,t
2022,643,Russian Federation,1125.204,t
2022,682,Saudi Arabia,0.0006,t
2022,688,Serbia,0.0006,t
2022,699,India,0.0003,t
2022,702,Singapore,3.8192999999999997,t
2022,710,South Africa,495.67665,t
2022,792,Türkiye,0.005399999999999999,t
2022,757,Switzerland,2700.0,t
2022,764,Thailand,26.29665,t
2022,818,Egypt,0.0006,t
2022,826,United Kingdom,0.11584709999999998,t
2022,842,USA,94.25686199999998,t
2022,894,Zambia,0.0003,t
2022,554,New Zealand,0.00015,t
2022,716,Zimbabwe,0.00105,t
2022,540,New Caledonia,0.053849999999999995,t
2022,834,United Rep. of Tanzania,0.0009,t
2022,484,Mexico,0.012750000000000001,t
2022,490,"Other Asia, nes",0.21,t
2022,0,World,32812.865751449994,t
2022,8,Albania,0.00525,t
2022,36,Australia,0.07935,t
2022,51,Armenia,0.00045,t
2022,76,Brazil,4869.1598925,t
2022,124,Canada,12365.62005,t
2022,156,China,0.18885,t
2022,152,Chile,1.08,t
2022,214,Dominican Rep.,0.03735,t
2022,218,Ecuador,0.00015,t
2022,320,Guatemala,0.0006,t
2022,360,Indonesia,0.00045,t
2022,384,Côte d'Ivoire,10133.9262,t
2022,392,Japan,5.32725,t
2022,410,Rep. of Korea,2.6796,t
2022,458,Malaysia,123.75405,t
2022,180,Dem. Rep. of the Congo,0.00015,t
2023,710,South Africa,2306.89545,t
2023,688,Serbia,3.5042999999999997,t
2023,702,Singapore,17.170949999999998,t
2023,704,Viet Nam,20.25105,t
2023,716,Zimbabwe,3.2901000000000002,t
2023,894,Zambia,0.00255,t
2023,764,Thailand,21.739349999999998,t
2023,792,Türkiye,0.0051,t
2023,826,United Kingdom,0.05305815,t
2023,834,United Rep. of Tanzania,0.0003,t
2023,842,USA,280.98255,t
2023,579,Norway,481.79999999999995,t
2023,757,Switzerland,3938.205,t
2023,540,New Caledonia,0.8841,t
2023,699,India,0.00075,t
2023,490,"Other Asia, nes",23.36625,t
2023,504,Morocco,0.0015,t
2023,36,Australia,624.0612,t
2023,76,Brazil,10722.87045,t
2023,124,Canada,4296.079949999999,t
2023,156,China,11.9766,t
2023,320,Guatemala,0.00015,t
2023,0,World,24139.539858149994,t
2023,360,Indonesia,25.494,t
2023,384,Côte d'Ivoire,1200.0010499999999,t
2023,392,Japan,4.08135,t
2023,410,Rep. of Korea,12.5934,t
2023,458,Malaysia,135.22934999999998,t
2023,344,"China, Hong Kong SAR",9.0,t
2024,579,Norway,540.1700999999999,t
2024,643,Russian Federation,0.0,
2024,688,Serbia,0.0,
2024,702,Singapore,4.01445,t
2024,710,South Africa,5245.41855,t
2024,757,Switzerland,0.0153933,t
2024,764,Thailand,22.9785,t
2024,826,United Kingdom,0.0026999999999999997,t
2024,540,New Caledonia,0.00015,t
2024,704,Viet Nam,0.00045,t
2024,490,"Other Asia, nes",16.77915,t
2024,156,China,0.0486,t
2024,458,Malaysia,105.47205000000001,t
2024,410,Rep. of Korea,0.00015,t
2024,392,Japan,32.5689,t
2024,376,Israel,0.00015,t
2024,360,Indonesia,42.3543,t
2024,124,Canada,11074.157249999998,t
2024,76,Brazil,6069.49965,t
2024,36,Australia,0.06509999999999999,t
2024,8,Albania,0.00015,t
2024,0,World,0.0,
2024,842,USA,184.29829425,t
2024,484,Mexico,0.0003,t
2024,894,Zambia,4740.111449999999,t
