typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,0,W00,World,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2708823.793,True,-1,N/A,0.0,False,2708823.793,True,0.0,False,2825000.0,0.0,2825000.0,6,False,True
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5753.254,True,-1,N/A,0.0,False,5753.254,True,0.0,False,6000.0,0.0,6000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,156,CHN,China,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2170894.537,True,-1,N/A,0.0,False,2170894.537,True,0.0,False,2264000.0,0.0,2264000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,251,FRA,France,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,958.876,True,-1,N/A,0.0,False,958.876,True,0.0,False,1000.0,0.0,1000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105476.325,True,-1,N/A,0.0,False,105476.325,True,0.0,False,110000.0,0.0,110000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,958.876,True,-1,N/A,0.0,False,958.876,True,0.0,False,1000.0,0.0,1000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,410,KOR,Rep. of Korea,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1917.751,True,-1,N/A,0.0,False,1917.751,True,0.0,False,2000.0,0.0,2000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,490,S19,"Other Asia, nes",0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,130407.092,True,-1,N/A,0.0,False,130407.092,True,0.0,False,136000.0,0.0,136000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58491.416,True,-1,N/A,0.0,False,58491.416,True,0.0,False,61000.0,0.0,61000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,616,POL,Poland,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2876.627,True,-1,N/A,0.0,False,2876.627,True,0.0,False,3000.0,0.0,3000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,699,IND,India,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1917.751,True,-1,N/A,0.0,False,1917.751,True,0.0,False,2000.0,0.0,2000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,702,SGP,Singapore,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,183145.255,True,-1,N/A,0.0,False,183145.255,True,0.0,False,191000.0,0.0,191000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9588.757,True,-1,N/A,0.0,False,9588.757,True,0.0,False,10000.0,0.0,10000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,792,TUR,Türkiye,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,958.876,True,-1,N/A,0.0,False,958.876,True,0.0,False,1000.0,0.0,1000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,842,USA,USA,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31642.897,True,-1,N/A,0.0,False,31642.897,True,0.0,False,33000.0,0.0,33000.0,6,True,False
C,A,20210101,2021,52,2021,376,ISR,Israel,M,Import,899,_X ,"Areas, nes",0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3835.503,True,-1,N/A,0.0,False,3835.503,True,0.0,False,4000.0,0.0,4000.0,6,True,False
