reporterCode,cmdCode,status,rows,file,message,checked_at
72,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_72\72_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
76,260200,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_76\76_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
76,282010,existing_file,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_76\76_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
76,282090,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_76\76_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
76,811100,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_76\76_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
96,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_96\96_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
100,260200,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_100\100_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
100,282010,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_100\100_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
100,282090,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_100\100_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
100,811100,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_100\100_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
108,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_108\108_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
120,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_120\120_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
124,260200,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_124\124_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
124,282010,existing_file,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_124\124_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
124,282090,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_124\124_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
124,811100,existing_file,13,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_124\124_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:36
58,260200,no_data,0,,,2026-07-15T20:55:37
58,282010,no_data,0,,,2026-07-15T20:55:37
58,282090,no_data,0,,,2026-07-15T20:55:37
58,811100,no_data,0,,,2026-07-15T20:55:37
84,260200,no_data,0,,,2026-07-15T20:55:37
84,811100,no_data,0,,,2026-07-15T20:55:37
204,260200,no_data,0,,,2026-07-15T20:55:37
204,282010,no_data,0,,,2026-07-15T20:55:37
204,282090,no_data,0,,,2026-07-15T20:55:37
204,811100,no_data,0,,,2026-07-15T20:55:37
60,260200,no_data,0,,,2026-07-15T20:55:37
60,282010,no_data,0,,,2026-07-15T20:55:37
60,282090,no_data,0,,,2026-07-15T20:55:37
60,811100,no_data,0,,,2026-07-15T20:55:37
64,811100,no_data,0,,,2026-07-15T20:55:37
535,260200,no_data,0,,,2026-07-15T20:55:37
535,282010,no_data,0,,,2026-07-15T20:55:37
535,282090,no_data,0,,,2026-07-15T20:55:37
535,811100,no_data,0,,,2026-07-15T20:55:37
72,811100,no_data,0,,,2026-07-15T20:55:37
92,260200,no_data,0,,,2026-07-15T20:55:38
92,282010,no_data,0,,,2026-07-15T20:55:38
92,282090,no_data,0,,,2026-07-15T20:55:38
92,811100,no_data,0,,,2026-07-15T20:55:38
96,260200,no_data,0,,,2026-07-15T20:55:38
96,282010,no_data,0,,,2026-07-15T20:55:38
96,811100,no_data,0,,,2026-07-15T20:55:38
854,260200,no_data,0,,,2026-07-15T20:55:38
854,282010,no_data,0,,,2026-07-15T20:55:38
854,282090,no_data,0,,,2026-07-15T20:55:38
854,811100,no_data,0,,,2026-07-15T20:55:38
108,260200,no_data,0,,,2026-07-15T20:55:38
108,282090,no_data,0,,,2026-07-15T20:55:38
108,811100,no_data,0,,,2026-07-15T20:55:38
132,260200,no_data,0,,,2026-07-15T20:55:38
132,282010,no_data,0,,,2026-07-15T20:55:38
132,282090,no_data,0,,,2026-07-15T20:55:38
132,811100,no_data,0,,,2026-07-15T20:55:38
116,260200,no_data,0,,,2026-07-15T20:55:38
116,282010,no_data,0,,,2026-07-15T20:55:38
116,282090,no_data,0,,,2026-07-15T20:55:38
116,811100,no_data,0,,,2026-07-15T20:55:38
120,282010,no_data,0,,,2026-07-15T20:55:38
120,282090,no_data,0,,,2026-07-15T20:55:38
120,811100,no_data,0,,,2026-07-15T20:55:38
136,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_136\136_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
152,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_152\152_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
152,282010,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_152\152_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
152,282090,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_152\152_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
152,811100,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_152\152_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
156,260200,existing_file,34,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_156\156_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
156,282010,existing_file,11,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_156\156_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
156,282090,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_156\156_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
156,811100,existing_file,14,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_156\156_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
344,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_344\344_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
344,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_344\344_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
170,260200,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_170\170_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
170,282010,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_170\170_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
170,282090,existing_file,9,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_170\170_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
170,811100,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_170\170_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
188,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_188\188_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
188,282010,existing_file,5,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_188\188_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
188,282090,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_188\188_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
384,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_384\384_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
384,282010,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_384\384_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
384,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_384\384_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
384,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_384\384_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
191,260200,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_191\191_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
191,282010,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_191\191_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
191,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_191\191_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
191,811100,existing_file,6,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_191\191_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
196,260200,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_196\196_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
196,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_196\196_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
196,282090,existing_file,3,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_196\196_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
203,260200,existing_file,11,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_203\203_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
203,282010,existing_file,4,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_203\203_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
203,282090,existing_file,10,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_203\203_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
203,811100,existing_file,12,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_203\203_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:38
136,260200,no_data,0,,,2026-07-15T20:55:40
136,282090,no_data,0,,,2026-07-15T20:55:40
136,811100,no_data,0,,,2026-07-15T20:55:40
140,260200,no_data,0,,,2026-07-15T20:55:40
140,282010,no_data,0,,,2026-07-15T20:55:40
140,282090,no_data,0,,,2026-07-15T20:55:40
140,811100,no_data,0,,,2026-07-15T20:55:40
148,260200,no_data,0,,,2026-07-15T20:55:40
148,282010,no_data,0,,,2026-07-15T20:55:40
148,282090,no_data,0,,,2026-07-15T20:55:40
148,811100,no_data,0,,,2026-07-15T20:55:40
344,282010,no_data,0,,,2026-07-15T20:55:40
344,811100,no_data,0,,,2026-07-15T20:55:40
446,260200,no_data,0,,,2026-07-15T20:55:40
446,282010,no_data,0,,,2026-07-15T20:55:40
446,282090,no_data,0,,,2026-07-15T20:55:40
446,811100,no_data,0,,,2026-07-15T20:55:40
174,260200,no_data,0,,,2026-07-15T20:55:40
174,282010,downloaded,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_174\174_282010_M_2023_partners.csv,,2026-07-15T20:55:40
174,282090,no_data,0,,,2026-07-15T20:55:40
174,811100,no_data,0,,,2026-07-15T20:55:40
178,260200,no_data,0,,,2026-07-15T20:55:40
178,282010,no_data,0,,,2026-07-15T20:55:40
178,282090,no_data,0,,,2026-07-15T20:55:40
178,811100,no_data,0,,,2026-07-15T20:55:40
184,260200,no_data,0,,,2026-07-15T20:55:40
184,282010,no_data,0,,,2026-07-15T20:55:40
184,282090,no_data,0,,,2026-07-15T20:55:40
184,811100,no_data,0,,,2026-07-15T20:55:40
188,811100,no_data,0,,,2026-07-15T20:55:40
192,260200,no_data,0,,,2026-07-15T20:55:40
192,282010,no_data,0,,,2026-07-15T20:55:40
192,282090,no_data,0,,,2026-07-15T20:55:40
192,811100,no_data,0,,,2026-07-15T20:55:40
531,260200,no_data,0,,,2026-07-15T20:55:40
531,282010,no_data,0,,,2026-07-15T20:55:40
531,282090,no_data,0,,,2026-07-15T20:55:40
531,811100,no_data,0,,,2026-07-15T20:55:40
196,811100,no_data,0,,,2026-07-15T20:55:40
200,260200,no_data,0,,,2026-07-15T20:55:40
200,282010,no_data,0,,,2026-07-15T20:55:40
200,282090,no_data,0,,,2026-07-15T20:55:40
200,811100,no_data,0,,,2026-07-15T20:55:40
408,260200,no_data,0,,,2026-07-15T20:55:40
408,282010,no_data,0,,,2026-07-15T20:55:40
408,282090,no_data,0,,,2026-07-15T20:55:40
408,811100,no_data,0,,,2026-07-15T20:55:40
180,282010,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_180\180_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:40
180,282090,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_180\180_282090_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:40
180,811100,existing_file,2,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_180\180_811100_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:40
208,260200,existing_file,7,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_208\208_260200_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:40
208,282010,existing_file,8,E:\zjl\CMU\research\EVSupplyChain\data\UNComtrade_2023_Import_ByPartner\reporter_208\208_282010_M_2023_partners.csv,validated existing CSV,2026-07-15T20:55:40
