Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,176.066597575,t
2020,826,United Kingdom,16.870726,t
2020,620,Portugal,4.933466200000001,t
2020,568,"Other Europe, nes",0.10332850000000002,t
2020,380,Italy,1.3432705,t
2020,344,"China, Hong Kong SAR",2.25444,t
2020,276,Germany,7.088992645,t
2020,528,Netherlands,2.9570738000000003,t
2020,156,China,0.12343059,t
2020,152,Chile,32.68938,t
2020,56,Belgium,42.86855234,t
2020,36,Australia,0.75148,t
2020,32,Argentina,54.85804,t
2020,251,France,9.224417,t
2021,276,Germany,8.665597685000002,t
2021,36,Australia,0.006199710000000001,t
2021,56,Belgium,17.766264716000002,t
2021,152,Chile,90.1776,t
2021,156,China,0.16145547799999999,t
2021,251,France,5.467017,t
2021,344,"China, Hong Kong SAR",6.1997100000000005,t
2021,842,USA,0.07552374,t
2021,484,Mexico,3.531956,t
2021,528,Netherlands,4.783170200000001,t
2021,620,Portugal,34.624441000000004,t
2021,699,India,0.037574,t
2021,752,Sweden,0.056361,t
2021,32,Argentina,45.84028,t
2021,380,Italy,2.8274435,t
2021,0,World,0.0,
2021,826,United Kingdom,0.0,
2021,826,United Kingdom,0.0,
2021,842,USA,0.07552374,t
2021,0,World,0.0,
2021,32,Argentina,45.84028,t
2021,36,Australia,0.006199710000000001,t
2021,152,Chile,90.1776,t
2021,156,China,0.16145547799999999,t
2021,251,France,5.467017,t
2021,56,Belgium,17.766264716000002,t
2021,344,"China, Hong Kong SAR",6.1997100000000005,t
2021,380,Italy,2.8274435,t
2021,484,Mexico,3.531956,t
2021,528,Netherlands,4.783170200000001,t
2021,620,Portugal,34.624441000000004,t
2021,699,India,0.037574,t
2021,752,Sweden,0.056361,t
2021,276,Germany,8.665597685000002,t
2022,428,Latvia,0.00018787,t
2022,842,USA,0.00131509,t
2022,826,United Kingdom,6.969450964000001,t
2022,757,Switzerland,0.00018787,t
2022,620,Portugal,0.18805787,t
2022,568,"Other Europe, nes",4.69675e-05,t
2022,528,Netherlands,1.052072,t
2022,380,Italy,2.3746768,t
2022,752,Sweden,1.0144980000000001,t
2022,251,France,2.81805,t
2022,156,China,0.264802765,t
2022,152,Chile,60.2405155,t
2022,76,Brazil,5.6361e-05,t
2022,56,Belgium,10.505709187,t
2022,32,Argentina,22.551125746,t
2022,0,World,119.26253436050001,t
2022,276,Germany,11.281781370000001,t
2023,826,United Kingdom,2.09136884,t
2023,699,India,0.0060400205,t
2023,620,Portugal,4.750499607,t
2023,380,Italy,2.81805,t
2023,276,Germany,3.8344830610000002,t
2023,251,France,0.3099855,t
2023,528,Netherlands,4.3247674,t
2023,152,Chile,22.951044615,t
2023,76,Brazil,2.81805e-05,t
2023,56,Belgium,0.66393258,t
2023,32,Argentina,67.63806583300001,t
2023,0,World,109.49570849,t
2023,156,China,0.107442853,t
2024,699,India,0.1841219935,t
2024,620,Portugal,179.88890666,t
2024,528,Netherlands,0.55214993,t
2024,410,Rep. of Korea,0.00037574,t
2024,380,Italy,3.00592,t
2024,276,Germany,16.176039101,t
2024,152,Chile,7.94107703,t
2024,156,China,4.652074514000001,t
2024,76,Brazil,1.2974565218000003,t
2024,56,Belgium,7.200418342,t
2024,32,Argentina,82.686415259,t
2024,0,World,0.0,
2024,826,United Kingdom,4.9288915655,t
2024,251,France,1.9143953,t
2024,842,USA,0.0,
