Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,11.38943088,t
2020,410,Rep. of Korea,4.15117552,t
2020,392,Japan,0.0676332,t
2020,276,Germany,0.0022544400000000003,t
2020,643,Russian Federation,0.00018787,t
2020,56,Belgium,0.225444,t
2020,36,Australia,0.30077987,t
2020,32,Argentina,3.7574,t
2020,156,China,2.88455598,t
2021,32,Argentina,7.5148,t
2021,410,Rep. of Korea,1.42931496,t
2021,392,Japan,0.08266280000000001,t
2021,276,Germany,0.00319379,t
2021,156,China,0.07063912,t
2021,152,Chile,0.36052253,t
2021,56,Belgium,0.225444,t
2021,40,Austria,0.056361,t
2021,0,World,9.742938200000001,t
2021,392,Japan,0.08266280000000001,t
2021,276,Germany,0.00319379,t
2021,156,China,0.07063912,t
2021,152,Chile,0.36052253,t
2021,56,Belgium,0.225444,t
2021,40,Austria,0.056361,t
2021,32,Argentina,7.5148,t
2021,0,World,9.742938200000001,t
2021,410,Rep. of Korea,1.42931496,t
2022,528,Netherlands,0.037574,t
2022,842,USA,0.093935,t
2022,826,United Kingdom,0.18787,t
2022,702,Singapore,0.00018787,t
2022,643,Russian Federation,0.00093935,t
2022,392,Japan,1.12722,t
2022,36,Australia,0.018787,t
2022,276,Germany,0.00244231,t
2022,156,China,1.18696266,t
2022,152,Chile,0.24798840000000003,t
2022,0,World,3.20449859,t
2022,348,Hungary,0.300592,t
2023,826,United Kingdom,0.0011272200000000002,t
2023,528,Netherlands,0.037574,t
2023,392,Japan,0.18787,t
2023,702,Singapore,0.0300592,t
2023,156,China,1.53207985,t
2023,152,Chile,0.1352664,t
2023,0,World,1.9256675,t
2023,276,Germany,0.00169083,t
2024,826,United Kingdom,0.0022544400000000003,t
2024,0,World,4.41719944,t
2024,152,Chile,0.74114715,t
2024,156,China,2.79325116,t
2024,276,Germany,0.00469675,t
2024,392,Japan,0.56361,t
2024,528,Netherlands,0.056361,t
2024,699,India,0.00018787,t
2024,702,Singapore,0.0676332,t
2024,764,Thailand,0.00018787,t
2024,842,USA,0.18787,t
