Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,1.9119,t
2020,156,China,0.2268,t
2020,246,Finland,0.0645,t
2020,251,France,0.04305,t
2020,276,Germany,1.1719499999999998,t
2020,710,South Africa,0.22499999999999998,t
2020,826,United Kingdom,0.18059999999999998,t
2022,643,Russian Federation,1.72005,t
2022,276,Germany,0.61425,t
2022,156,China,1.3499999999999999,t
2022,124,Canada,0.90375,t
2022,0,World,4.58805,t
2023,0,World,2.6915999999999998,t
2023,156,China,1.6228500000000001,t
2023,276,Germany,1.0687499999999999,t
2024,0,World,2.06595,t
2024,124,Canada,0.59865,t
2024,156,China,0.91155,t
2024,276,Germany,0.55575,t
