Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.46309874999999995,t
2020,36,Australia,0.2376,t
2020,490,"Other Asia, nes",0.0396,t
2020,826,United Kingdom,0.0003,t
2020,842,USA,0.18559875,t
2021,826,United Kingdom,0.00015,t
2021,490,"Other Asia, nes",0.053399999999999996,t
2021,392,Japan,0.0,
2021,36,Australia,0.0,
2021,0,World,0.0,
2021,56,Belgium,0.0,
2022,554,New Zealand,7.236,t
2022,842,USA,24.58695,t
2022,834,United Rep. of Tanzania,2.34,t
2022,826,United Kingdom,0.00375,t
2022,792,Türkiye,13.285499999999999,t
2022,490,"Other Asia, nes",0.3006675,t
2022,156,China,0.0198075,t
2022,392,Japan,0.9075,t
2022,124,Canada,19.378800000000002,t
2022,56,Belgium,15.578999999999999,t
2022,36,Australia,11.690999999999999,t
2022,0,World,155.58997499999998,t
2022,410,Rep. of Korea,60.260999999999996,t
2023,826,United Kingdom,0.00375,t
2023,0,World,89.07108,t
2023,36,Australia,0.75,t
2023,156,China,0.31687499999999996,t
2023,392,Japan,1.3767,t
2023,484,Mexico,7.8942,t
2023,490,"Other Asia, nes",0.043755,t
2023,842,USA,78.6858,t
