Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,3.19495,t
2020,156,China,3.1769700000000003,t
2020,702,Singapore,0.0028299999999999996,t
2020,826,United Kingdom,1e-05,t
2020,458,Malaysia,0.01514,t
2021,0,World,1.9359096500000001,t
2021,156,China,1.92655,t
2021,458,Malaysia,0.00924965,t
2021,702,Singapore,0.00010999999999999999,t
2022,826,United Kingdom,9.85e-05,t
2022,764,Thailand,0.01,t
2022,702,Singapore,0.00025,t
2022,276,Germany,5e-05,t
2022,360,Indonesia,1e-05,t
2022,0,World,0.010668500000000001,t
2022,458,Malaysia,0.00026,t
2023,0,World,0.00087185,t
2023,458,Malaysia,0.000271849999999999,t
2023,702,Singapore,0.0006,t
2024,0,World,0.0089,t
2024,458,Malaysia,0.0089,t
