Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,1310.0838534900001,t
2020,842,USA,0.041150000000000006,t
2020,826,United Kingdom,0.02889,t
2020,804,Ukraine,34.86,t
2020,757,Switzerland,8.17641,t
2020,724,Spain,0.012190000000000001,t
2020,702,Singapore,0.023723490000000003,t
2020,699,India,0.2506,t
2020,616,Poland,1.0055500000000002,t
2020,528,Netherlands,0.54603,t
2020,484,Mexico,0.0032800000000000004,t
2020,705,Slovenia,913.367,t
2020,380,Italy,0.04044,t
2020,348,Hungary,0.09601000000000001,t
2020,276,Germany,175.218,t
2020,251,France,7.94663,t
2020,203,Czechia,166.859,t
2020,191,Croatia,0.02009,t
2020,162,Christmas Isds,0.03004,t
2020,156,China,1.48427,t
2020,56,Belgium,0.053579999999999996,t
2020,392,Japan,0.02097,t
2021,699,India,0.08192,t
2021,705,Slovenia,964.707,t
2021,724,Spain,0.005540000000000001,t
2021,752,Sweden,0.94961,t
2021,842,USA,0.048499999999999995,t
2021,792,Türkiye,1.88801,t
2021,804,Ukraine,50.46,t
2021,826,United Kingdom,0.19748000000000002,t
2021,616,Poland,0.11263000000000001,t
2021,757,Switzerland,8.67742,t
2021,528,Netherlands,0.18417999999999998,t
2021,246,Finland,0.005430000000000001,t
2021,392,Japan,0.03986,t
2021,380,Italy,0.045309999999999996,t
2021,276,Germany,208.92000000000002,t
2021,251,France,6.21299,t
2021,203,Czechia,194.17900000000003,t
2021,156,China,1.90608,t
2021,112,Belarus,0.0006,t
2021,56,Belgium,0.21355000000000002,t
2021,0,World,1439.00938,t
2021,484,Mexico,0.17427,t
2022,616,Poland,0.85109,t
2022,705,Slovenia,1056.46,t
2022,724,Spain,0.01692,t
2022,752,Sweden,0.0,
2022,842,USA,0.02806,t
2022,792,Türkiye,5.23646,t
2022,804,Ukraine,26.110500000000002,t
2022,826,United Kingdom,0.5670499999999999,t
2022,528,Netherlands,0.42239,t
2022,757,Switzerland,7.57011,t
2022,484,Mexico,0.00025,t
2022,699,India,0.48031999999999997,t
2022,380,Italy,0.7504000000000001,t
2022,392,Japan,0.00161,t
2022,56,Belgium,0.05344,t
2022,100,Bulgaria,1e-05,t
2022,124,Canada,0.04113744,t
2022,156,China,0.93384,t
2022,0,World,0.0,
2022,246,Finland,0.00017,t
2022,251,France,3.5927100000000003,t
2022,276,Germany,168.926,t
2022,203,Czechia,221.607,t
2023,842,USA,0.014159999999999999,t
2023,616,Poland,0.98062,t
2023,826,United Kingdom,0.02783,t
2023,804,Ukraine,8.7021,t
2023,792,Türkiye,2.5186699999999997,t
2023,757,Switzerland,8.55185,t
2023,752,Sweden,0.0034999999999999996,t
2023,724,Spain,0.06002,t
2023,705,Slovenia,723.857,t
2023,699,India,2.20177,t
2023,528,Netherlands,0.43179,t
2023,764,Thailand,0.006905330000000001,t
2023,392,Japan,0.0013000000000000002,t
2023,380,Italy,0.49199,t
2023,372,Ireland,3e-05,t
2023,276,Germany,128.345,t
2023,251,France,2.85215,t
2023,246,Finland,0.00013,t
2023,203,Czechia,230.044,t
2023,156,China,0.8153600000000001,t
2023,100,Bulgaria,0.47003,t
2023,56,Belgium,0.11118,t
2023,0,World,1110.4971753300001,t
2023,484,Mexico,0.00979,t
2024,616,Poland,0.28369,t
2024,699,India,0.00475,t
2024,703,Slovakia,0.2436,t
2024,705,Slovenia,107.94,t
2024,804,Ukraine,1.10019,t
2024,724,Spain,0.52244,t
2024,752,Sweden,0.0,
2024,757,Switzerland,8.55271,t
2024,792,Türkiye,2.88,t
2024,528,Netherlands,0.96056,t
2024,710,South Africa,0.01787747,t
2024,484,Mexico,0.11079000000000001,t
2024,276,Germany,150.559,t
2024,380,Italy,0.01287,t
2024,372,Ireland,0.0005798099999999999,t
2024,348,Hungary,2.65221,t
2024,300,Greece,1.7713999999999999,t
2024,251,France,12.849100000000002,t
2024,246,Finland,4e-05,t
2024,203,Czechia,238.468,t
2024,156,China,0.6380100000000001,t
2024,100,Bulgaria,0.7071599999999999,t
2024,56,Belgium,0.03165,t
2024,0,World,0.0,
2024,826,United Kingdom,0.13861,t
2024,392,Japan,0.00063,t
2024,842,USA,0.00946,t
