Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,10.83255,t
2020,56,Belgium,1.8827999999999998,t
2020,124,Canada,1.2,t
2020,246,Finland,4.08,t
2020,251,France,2.244102,t
2020,579,Norway,0.6213000000000001,t
2020,826,United Kingdom,0.77595,t
2020,842,USA,0.028397999999999996,t
2022,826,United Kingdom,0.91542,t
2022,246,Finland,2.2788,t
2022,251,France,1.353,t
2022,0,World,5.9572199999999995,t
2022,124,Canada,1.41,t
2023,0,World,0.0,
2023,124,Canada,0.0,
2023,246,Finland,0.0,
2023,251,France,0.0,
2023,579,Norway,0.0,
2024,392,Japan,0.1638,t
2024,0,World,7.860552,t
2024,56,Belgium,0.3,t
2024,124,Canada,1.239882,t
2024,246,Finland,4.249686,t
2024,579,Norway,1.907184,t
