Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,15.2337,t
2020,40,Austria,0.06075,t
2020,246,Finland,0.15,t
2020,276,Germany,0.40356,t
2020,380,Italy,0.0022199999999999998,t
2020,616,Poland,0.47073,t
2020,642,Romania,4.14969,t
2020,643,Russian Federation,9.900749999999999,t
2020,688,Serbia,0.018,t
2020,804,Ukraine,0.078,t
2022,804,Ukraine,0.6,t
2022,792,Türkiye,2.6999999999999997,t
2022,688,Serbia,0.012150000000000001,t
2022,643,Russian Federation,1.76253,t
2022,0,World,7.779179999999999,t
2022,348,Hungary,1.7999999999999998,t
2022,276,Germany,0.06149999999999999,t
2022,246,Finland,0.18,t
2022,642,Romania,0.663,t
2023,642,Romania,1.038,t
2023,643,Russian Federation,1.83246,t
2023,616,Poland,0.003,t
2023,246,Finland,0.102,t
2023,276,Germany,0.126,t
2023,0,World,6.31146,t
2023,348,Hungary,3.21,t
2024,792,Türkiye,0.6599999999999999,t
2024,688,Serbia,0.036,t
2024,643,Russian Federation,1.845,t
2024,642,Romania,1.8795,t
2024,616,Poland,2.38512,t
2024,440,Lithuania,0.0018,t
2024,348,Hungary,2.82,t
2024,276,Germany,0.012299999999999998,t
2024,246,Finland,0.06,t
2024,156,China,0.03,t
2024,56,Belgium,0.01248,t
2024,0,World,10.52418,t
2024,804,Ukraine,0.6599999999999999,t
2024,380,Italy,0.11249999999999999,t
2024,842,USA,0.00948,t
