id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
36.0,Australia,3040000.0,36.0,Australia,156.0,China,1262732.4,156.0,China,189850.0,156.0,China,156.0,China,89830.58806805001,156.0,China,12053.31498
76.0,Brazil,624000.0,36.0,Australia,392.0,Japan,57203.7,170.0,Colombia,3250.0,156.0,China,392.0,Japan,886.1108,392.0,Japan,3455.75270754
156.0,China,743000.0,36.0,Australia,993.0,TTCR,1720063.9000000001,300.0,Greece,14085.0,156.0,China,410.0,Rep. of Korea,2669.7745477999997,410.0,Rep. of Korea,5759.5878459
384.0,Côte d'Ivoire,394000.0,76.0,Brazil,156.0,China,263961.06,356.0,India (...1974),542.0,156.0,China,998.0,NCPC,96463.52658415001,,,
266.0,Gabon,4670000.0,76.0,Brazil,170.0,Colombia,4222.5795,392.0,Japan,17877.0,156.0,China,999.0,NBCP,84073.70531171405,,,
288.0,Ghana,844000.0,76.0,Brazil,392.0,Japan,24.6,724.0,Spain,8126.0,170.0,Colombia,392.0,Japan,556.16,,,
356.0,India (...1974),720000.0,76.0,Brazil,842.0,USA,64.14,842.0,USA,31690.0,170.0,Colombia,998.0,NCPC,4357.658504,,,
458.0,Malaysia,247000.0,76.0,Brazil,993.0,TTCR,355727.62049999996,,,,300.0,Greece,998.0,NCPC,14085.0,,,
710.0,South Africa,7200000.0,104.0,Myanmar,156.0,China,149151.462,,,,356.0,India (...1974),998.0,NCPC,542.0,,,
104.0,Myanmar,207000.0,104.0,Myanmar,993.0,TTCR,57848.538,,,,392.0,Japan,156.0,China,355.71325927800007,,,
268.0,Georgia,166000.0,156.0,China,156.0,China,725339.08154,,,,392.0,Japan,410.0,Rep. of Korea,4749.96458444,,,
398.0,Kazakhstan,139000.0,156.0,China,392.0,Japan,6.0,,,,392.0,Japan,998.0,NCPC,18545.632600334,,,
484.0,Mexico,221000.0,156.0,China,724.0,Spain,7.5,,,,410.0,Rep. of Korea,999.0,NBCP,2256.3307916780013,,,
804.0,Ukraine,323000.0,156.0,China,993.0,TTCR,17647.418459999997,,,,724.0,Spain,156.0,China,0.00103214,,,
704.0,Viet Nam,155000.0,156.0,China,997.0,NTRM,9502226.029950999,,,,724.0,Spain,410.0,Rep. of Korea,0.001666,,,
,,,170.0,Colombia,997.0,NTRM,973.1795000000002,,,,724.0,Spain,998.0,NCPC,8125.99730186,,,
,,,266.0,Gabon,156.0,China,1531143.9,,,,842.0,USA,156.0,China,118.835015064,,,
,,,266.0,Gabon,300.0,Greece,11130.0,,,,842.0,USA,392.0,Japan,0.406128,,,
,,,266.0,Gabon,392.0,Japan,40992.9,,,,842.0,USA,410.0,Rep. of Korea,153.431685414,,,
,,,266.0,Gabon,724.0,Spain,19290.0,,,,842.0,USA,998.0,NCPC,31417.327171522018,,,
,,,266.0,Gabon,842.0,USA,80667.9,,,,992.0,TFCR,156.0,China,5821.882917182,,,
,,,266.0,Gabon,993.0,TTCR,2986775.299999999,,,,992.0,TFCR,392.0,Japan,1931.8239999999998,,,
