id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
,,,991.0,TFCM,993.0,TTCR,7.743276449999999,,,,450.0,Madagascar,156.0,China,88.2,,,
,,,994.0,UARP,180.0,Dem. Rep. of the Congo,186926.91321250898,,,,450.0,Madagascar,392.0,Japan,165.6,,,
,,,994.0,UARP,392.0,Japan,265.9307976090015,,,,450.0,Madagascar,998.0,NCPC,2546.2000000000007,,,
,,,994.0,UARP,579.0,Norway,308.9417274800007,,,,504.0,Morocco,156.0,China,190.8,,,
,,,994.0,UARP,710.0,South Africa,435.7173213030001,,,,504.0,Morocco,392.0,Japan,324.2736,,,
,,,995.0,URMS,56.0,Belgium,6589.34295,,,,504.0,Morocco,410.0,Rep. of Korea,11.4,,,
,,,995.0,URMS,124.0,Canada,2810.00015,,,,504.0,Morocco,998.0,NCPC,1073.5263999999997,,,
,,,995.0,URMS,156.0,China,68168.76809315,,,,579.0,Norway,392.0,Japan,252.9,,,
,,,995.0,URMS,246.0,Finland,12637.6787,,,,579.0,Norway,410.0,Rep. of Korea,11.4,,,
,,,995.0,URMS,356.0,India (...1974),100.0,,,,579.0,Norway,998.0,NCPC,3544.6417274799996,,,
,,,995.0,URMS,392.0,Japan,4000.0,,,,710.0,South Africa,156.0,China,73.68319999999999,,,
,,,995.0,URMS,450.0,Madagascar,1950.0,,,,710.0,South Africa,392.0,Japan,32.88,,,
,,,995.0,URMS,579.0,Norway,3500.0,,,,710.0,South Africa,410.0,Rep. of Korea,4.80012,,,
,,,995.0,URMS,710.0,South Africa,993.1913005,,,,710.0,South Africa,998.0,NCPC,1324.3540013030001,,,
,,,995.0,URMS,894.0,Zambia,2000.0,,,,894.0,Zambia,156.0,China,921.3288,,,
,,,,,,,,,,,894.0,Zambia,392.0,Japan,109.08,,,
,,,,,,,,,,,894.0,Zambia,410.0,Rep. of Korea,9.0,,,
,,,,,,,,,,,894.0,Zambia,998.0,NCPC,960.5912000000001,,,
,,,,,,,,,,,992.0,TFCR,156.0,China,4209.635731278,,,
,,,,,,,,,,,992.0,TFCR,392.0,Japan,608.425014,,,
,,,,,,,,,,,992.0,TFCR,410.0,Rep. of Korea,1653.024345077,,,
,,,,,,,,,,,996.0,MRMT,410.0,Rep. of Korea,744.2518209689979,,,
