id,Country,mining&extraction,exporter id,exporter,importer id,importer,1st post-trade,id,Country,refining&processing,exporter id,exporter,importer id,importer,2nd post-trade,id,Country,manufacturing
842.0,USA,500.0,36.0,Australia,36.0,Australia,5766.6178500000005,36.0,Australia,3200.0,36.0,Australia,156.0,China,426.9,156.0,China,14413.45772
36.0,Australia,5790.0,36.0,Australia,993.0,TTCR,23.382150000000003,56.0,Belgium,6600.0,36.0,Australia,392.0,Japan,156.0018,392.0,Japan,4132.418809559999
124.0,Canada,3060.0,36.0,Australia,997.0,NTRM,2566.6178500000005,124.0,Canada,6500.0,36.0,Australia,410.0,Rep. of Korea,101.41662,410.0,Rep. of Korea,6887.364682599999
180.0,Dem. Rep. of the Congo,144000.0,124.0,Canada,124.0,Canada,3020.3385000000003,180.0,Dem. Rep. of the Congo,400.0,36.0,Australia,998.0,NCPC,2515.6815800000004,,,
192.0,Cuba,3700.0,124.0,Canada,993.0,TTCR,39.6615,246.0,Finland,12800.0,56.0,Belgium,156.0,China,52.428521110000005,,,
360.0,Indonesia,9600.0,180.0,Dem. Rep. of the Congo,156.0,China,3937.94835,356.0,India (...1974),100.0,56.0,Belgium,392.0,Japan,173.627125,,,
450.0,Madagascar,3500.0,180.0,Dem. Rep. of the Congo,180.0,Dem. Rep. of the Congo,139711.90110599998,392.0,Japan,4000.0,56.0,Belgium,410.0,Rep. of Korea,301.7735275,,,
540.0,New Caledonia,2000.0,180.0,Dem. Rep. of the Congo,504.0,Morocco,349.72545,450.0,Madagascar,2800.0,56.0,Belgium,998.0,NCPC,6072.170826390003,,,
598.0,Papua New Guinea,2990.0,180.0,Dem. Rep. of the Congo,894.0,Zambia,0.035265,504.0,Morocco,1600.0,124.0,Canada,156.0,China,742.2,,,
608.0,Philippines,3900.0,180.0,Dem. Rep. of the Congo,993.0,TTCR,0.38982899999999987,579.0,Norway,3500.0,124.0,Canada,392.0,Japan,518.235,,,
643.0,Russian Federation,9200.0,180.0,Dem. Rep. of the Congo,997.0,NTRM,139311.90110599998,710.0,South Africa,1000.0,124.0,Canada,410.0,Rep. of Korea,63.7583905,,,
792.0,Türkiye,2100.0,192.0,Cuba,993.0,TTCR,3700.0,894.0,Zambia,2000.0,124.0,Canada,998.0,NCPC,5175.8066094999995,,,
,,,360.0,Indonesia,993.0,TTCR,9600.0,156.0,China,78360.0,156.0,China,156.0,China,62888.46457609203,,,
,,,450.0,Madagascar,450.0,Madagascar,3500.0,,,,156.0,China,392.0,Japan,589.861385,,,
,,,450.0,Madagascar,997.0,NTRM,700.0,,,,156.0,China,410.0,Rep. of Korea,1633.826425,,,
,,,540.0,New Caledonia,993.0,TTCR,2000.0,,,,156.0,China,998.0,NCPC,13247.847613908001,,,
,,,598.0,Papua New Guinea,993.0,TTCR,2990.0,,,,156.0,China,999.0,NBCP,264739.01772833307,,,
,,,608.0,Philippines,993.0,TTCR,3900.0,,,,180.0,Dem. Rep. of the Congo,156.0,China,213036.346367,,,
,,,643.0,Russian Federation,993.0,TTCR,9200.0,,,,180.0,Dem. Rep. of the Congo,410.0,Rep. of Korea,2979.6816289999997,,,
,,,792.0,Türkiye,993.0,TTCR,2100.0,,,,180.0,Dem. Rep. of the Congo,998.0,NCPC,6068.18157753,,,
,,,842.0,USA,710.0,South Africa,0.0018299999999999,,,,246.0,Finland,156.0,China,95.84413007,,,
,,,842.0,USA,993.0,TTCR,499.99817,,,,246.0,Finland,392.0,Japan,2440.4935,,,
,,,991.0,TFCM,56.0,Belgium,4.509768,,,,246.0,Finland,410.0,Rep. of Korea,146.57743564999998,,,
,,,991.0,TFCM,156.0,China,2.90121495,,,,246.0,Finland,998.0,NCPC,10117.084934279996,,,
,,,991.0,TFCM,246.0,Finland,202.4829,,,,356.0,India (...1974),998.0,NCPC,100.0,,,
,,,991.0,TFCM,710.0,South Africa,5.921034,,,,392.0,Japan,156.0,China,143.926596764,,,
,,,991.0,TFCM,993.0,TTCR,197.0312547,,,,392.0,Japan,410.0,Rep. of Korea,1293.18550547,,,
,,,994.0,UARP,180.0,Dem. Rep. of the Congo,221684.20957352998,,,,392.0,Japan,998.0,NCPC,2789.112802387,,,
,,,994.0,UARP,392.0,Japan,226.22490462099822,,,,392.0,Japan,999.0,NBCP,1500.60632944,,,
,,,994.0,UARP,579.0,Norway,342.1861244000008,,,,410.0,Rep. of Korea,999.0,NBCP,2083.3403688050003,,,
,,,994.0,UARP,710.0,South Africa,6749.5275527,,,,450.0,Madagascar,156.0,China,141.9102,,,
,,,995.0,URMS,56.0,Belgium,6595.490232,,,,450.0,Madagascar,392.0,Japan,523.1999999999999,,,
,,,995.0,URMS,124.0,Canada,3479.6614999999997,,,,450.0,Madagascar,998.0,NCPC,2134.8898000000004,,,
,,,995.0,URMS,156.0,China,74419.15043505,,,,504.0,Morocco,392.0,Japan,202.8,,,
,,,995.0,URMS,246.0,Finland,12597.5171,,,,504.0,Morocco,998.0,NCPC,1397.2,,,
,,,995.0,URMS,356.0,India (...1974),100.0,,,,579.0,Norway,392.0,Japan,219.45,,,
,,,995.0,URMS,392.0,Japan,4000.0,,,,579.0,Norway,410.0,Rep. of Korea,20.4,,,
,,,995.0,URMS,504.0,Morocco,1250.27455,,,,579.0,Norway,998.0,NCPC,3602.3361244,,,
,,,995.0,URMS,579.0,Norway,3500.0,,,,710.0,South Africa,156.0,China,113.2533386,,,
,,,995.0,URMS,710.0,South Africa,994.077136,,,,710.0,South Africa,392.0,Japan,54.11,,,
,,,995.0,URMS,894.0,Zambia,1999.964735,,,,710.0,South Africa,410.0,Rep. of Korea,7.210196750000001,,,
,,,,,,,,,,,710.0,South Africa,998.0,NCPC,7574.954017349999,,,
,,,,,,,,,,,894.0,Zambia,156.0,China,147.865748,,,
,,,,,,,,,,,894.0,Zambia,392.0,Japan,100.8,,,
,,,,,,,,,,,894.0,Zambia,998.0,NCPC,1751.3342519999994,,,
,,,,,,,,,,,992.0,TFCR,156.0,China,1363.335970697,,,
,,,,,,,,,,,992.0,TFCR,392.0,Japan,654.446329,,,
,,,,,,,,,,,992.0,TFCR,410.0,Rep. of Korea,2422.8753215350002,,,
