typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,0,W00,World,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20695.0,False,8,kg,20695.0,False,20695.0,False,0.0,False,222274.061,0.0,222274.061,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,52,BRB,Barbados,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.0,False,8,kg,5.0,False,5.0,False,0.0,False,98.394,0.0,98.394,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,124,CAN,Canada,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20.0,False,8,kg,20.0,False,20.0,False,0.0,False,783.898,0.0,783.898,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,156,CHN,China,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2052.0,False,8,kg,2052.0,False,2052.0,False,0.0,False,55481.44,0.0,55481.44,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,214,DOM,Dominican Rep.,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.0,False,8,kg,13.0,False,13.0,False,0.0,False,20.271,0.0,20.271,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,328,GUY,Guyana,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.0,False,8,kg,10.0,False,10.0,False,0.0,False,189.834,0.0,189.834,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,724,ESP,Spain,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,672.0,False,8,kg,672.0,False,672.0,False,0.0,False,3278.079,0.0,3278.079,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,740,SUR,Suriname,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3.0,False,3.0,False,0.0,False,141.303,0.0,141.303,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1.0,False,1.0,False,0.0,False,10.653,0.0,10.653,0,False,True
C,A,20210101,2021,52,2021,780,TTO,Trinidad and Tobago,M,Import,842,USA,USA,0,W00,World,H4,HS,True,253090,Mineral substances; n.e.c. in chapter 25,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17919.0,False,8,kg,17919.0,False,17919.0,False,0.0,False,162270.188,0.0,162270.188,0,False,True
