typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25416554.589,True,27,kg P2O5,14267006.0,False,25416554.589,True,0.0,False,27727942.326,,27727942.326,6,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,80.0,False,27,kg P2O5,76.0,False,80.0,False,0.0,False,674.507,,674.507,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,236848.0,False,27,kg P2O5,194020.0,False,236848.0,False,0.0,False,603707.208,,603707.208,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11.0,False,27,kg P2O5,2.0,False,11.0,False,0.0,False,1521.612,,1521.612,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,156,CHN,China,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,918723.0,False,27,kg P2O5,724862.0,False,918723.0,False,0.0,False,2283722.429,,2283722.429,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6250.0,False,27,kg P2O5,6250.0,False,6250.0,False,0.0,False,23474.332,,23474.332,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,251,FRA,France,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,421575.0,False,27,kg P2O5,327435.0,False,421575.0,False,0.0,False,859194.004,,859194.004,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10149.0,False,27,kg P2O5,8551.0,False,10149.0,False,0.0,False,50415.44,,50415.44,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46.589,True,27,kg P2O5,250.0,False,46.589,True,0.0,False,50.826,,50.826,6,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,376,ISR,Israel,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13569300.0,False,27,kg P2O5,7191690.0,False,13569300.0,False,0.0,False,11917986.755,,11917986.755,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6830.0,False,27,kg P2O5,3485.0,False,6830.0,False,0.0,False,26084.473,,26084.473,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,False,27,kg P2O5,10.0,False,4.0,False,0.0,False,40.237,,40.237,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,504,MAR,Morocco,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7877160.0,False,27,kg P2O5,4182230.0,False,7877160.0,False,0.0,False,7514187.712,,7514187.712,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37.0,False,27,kg P2O5,17.0,False,37.0,False,0.0,False,347.313,,347.313,0,False,True
C,A,20220101,2022,52,2022,620,PRT,Portugal,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2369541.0,False,27,kg P2O5,1628128.0,False,2369541.0,False,0.0,False,4446535.478,,4446535.478,0,False,True
