typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,0,W00,World,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,107067.0,False,8,kg,107067.0,False,107067.0,False,0.0,False,153721.922,0.0,153721.922,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,156,CHN,China,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36850.0,False,8,kg,36850.0,False,36850.0,False,0.0,False,40796.8,0.0,40796.8,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,251,FRA,France,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17664.0,False,8,kg,17664.0,False,17664.0,False,0.0,False,41674.644,0.0,41674.644,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4850.0,False,8,kg,4850.0,False,4850.0,False,0.0,False,6841.311,0.0,6841.311,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,699,IND,India,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23500.0,False,8,kg,23500.0,False,23500.0,False,0.0,False,39734.733,0.0,39734.733,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200.0,False,200.0,False,0.0,False,514.226,0.0,514.226,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000.0,False,8,kg,24000.0,False,24000.0,False,0.0,False,23835.168,0.0,23835.168,0,False,True
C,A,20210101,2021,52,2021,686,SEN,Senegal,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,True,283329,Sulphates; n.e.c. in item no. 2833.2,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.0,False,8,kg,3.0,False,3.0,False,0.0,False,325.039,0.0,325.039,0,False,True
