Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0,
2020,826,United Kingdom,0.52069,t
2020,792,Türkiye,2.44071,t
2020,724,Spain,287.79525,t
2020,699,India,187.28177,t
2020,528,Netherlands,0.8323699999999999,t
2020,490,"Other Asia, nes",6.283980000000001,t
2020,484,Mexico,712.467,t
2020,458,Malaysia,1.01007,t
2020,410,Rep. of Korea,0.14355978,t
2020,392,Japan,4.95834,t
2020,380,Italy,0.06559000000000001,t
2020,344,"China, Hong Kong SAR",0.408,t
2020,604,Peru,7.59825,t
2020,251,France,0.07201,t
2020,276,Germany,24.84464,t
2020,56,Belgium,1.651,t
2020,76,Brazil,5.17529,t
2020,152,Chile,115.464,t
2020,156,China,704.6236100000001,t
2020,124,Canada,317.5359,t
2020,191,Croatia,0.00014000000000000001,t
2020,203,Czechia,0.33375,t
2020,208,Denmark,0.0,
2020,246,Finland,69.37293,t
2020,170,Colombia,10.545399999999999,t
2022,528,Netherlands,0.6125,t
2022,704,Viet Nam,2.19888,t
2022,604,Peru,5.00263,t
2022,643,Russian Federation,0.0,
2022,699,India,114.95681,t
2022,703,Slovakia,2.31465,t
2022,705,Slovenia,0.005,t
2022,804,Ukraine,0.00025,t
2022,724,Spain,167.36821272,t
2022,752,Sweden,3.9298677600000005,t
2022,757,Switzerland,0.0,
2022,792,Türkiye,3.258,t
2022,807,North Macedonia,0.0,
2022,826,United Kingdom,0.7917400000000001,t
2022,490,"Other Asia, nes",3.0813900000000003,t
2022,710,South Africa,2.1126400000000003,t
2022,484,Mexico,687.7377700000001,t
2022,276,Germany,25.433310000000002,t
2022,410,Rep. of Korea,0.36204000000000003,t
2022,458,Malaysia,7.9812,t
2022,36,Australia,1.119,t
2022,56,Belgium,1.03135,t
2022,76,Brazil,5.95895,t
2022,124,Canada,327.48317,t
2022,152,Chile,42.564,t
2022,156,China,800.4078200000001,t
2022,170,Colombia,12.033420000000001,t
2022,0,World,0.0,
2022,208,Denmark,0.003,t
2022,246,Finland,33.04171,t
2022,251,France,0.17341,t
2022,344,"China, Hong Kong SAR",1.8055500000000002,t
2022,380,Italy,8.999999999999999e-05,t
2022,392,Japan,3.45594,t
2022,203,Czechia,2.191,t
2023,410,Rep. of Korea,0.07157000000000001,t
2023,458,Malaysia,1.75054,t
2023,484,Mexico,607.94935,t
2023,490,"Other Asia, nes",0.044000000000000004,t
2023,528,Netherlands,0.38630000000000003,t
2023,699,India,145.59106,t
2023,704,Viet Nam,7.68428,t
2023,752,Sweden,3.34291353,t
2023,710,South Africa,0.13473000000000002,t
2023,724,Spain,210.16546,t
2023,757,Switzerland,0.0013000000000000002,t
2023,792,Türkiye,1.59668,t
2023,807,North Macedonia,0.0,
2023,826,United Kingdom,0.5473899999999999,t
2023,392,Japan,2.27624,t
2023,705,Slovenia,0.0049,t
2023,380,Italy,0.00016,t
2023,32,Argentina,0.9342199999999999,t
2023,360,Indonesia,0.03,t
2023,372,Ireland,2.65062,t
2023,0,World,0.0,
2023,40,Austria,1.7479900000000002,t
2023,56,Belgium,0.048,t
2023,76,Brazil,2.31638,t
2023,124,Canada,293.29773,t
2023,152,Chile,4.08,t
2023,36,Australia,0.15733,t
2023,170,Colombia,12.64555,t
2023,203,Czechia,0.95392,t
2023,208,Denmark,0.00064,t
2023,214,Dominican Rep.,0.06804,t
2023,246,Finland,45.85182,t
2023,251,France,0.56224,t
2023,156,China,394.44685,t
2023,276,Germany,18.41346,t
2024,484,Mexico,729.64154,t
2024,490,"Other Asia, nes",0.58174,t
2024,528,Netherlands,0.3211,t
2024,604,Peru,6.14356,t
2024,699,India,245.57527,t
2024,710,South Africa,1.20326,t
2024,704,Viet Nam,35.116,t
2024,724,Spain,142.06614942000002,t
2024,752,Sweden,1.76316194,t
2024,757,Switzerland,0.00010999999999999999,t
2024,458,Malaysia,3.25426,t
2024,702,Singapore,0.3694,t
2024,392,Japan,3.8028500000000003,t
2024,156,China,664.81223,t
2024,348,Hungary,0.039700000000000006,t
2024,344,"China, Hong Kong SAR",0.75,t
2024,276,Germany,43.46039,t
2024,251,France,1.46742,t
2024,246,Finland,53.130280000000006,t
2024,203,Czechia,1.0651300000000001,t
2024,170,Colombia,12.790370000000001,t
2024,124,Canada,280.36065,t
2024,116,Cambodia,23.2993,t
2024,76,Brazil,1.10377,t
2024,56,Belgium,0.19846,t
2024,0,World,2259.43094901,t
2024,792,Türkiye,5.34625,t
2024,380,Italy,1.45724764,t
2024,826,United Kingdom,0.31135,t
