Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,70.93357230000001,t
2020,792,Türkiye,2.8000000000000003,t
2020,784,United Arab Emirates,2e-05,t
2020,702,Singapore,0.40561230000000004,t
2020,699,India,0.0068000000000000005,t
2020,608,Philippines,0.00108,t
2020,586,Pakistan,4.54,t
2020,490,"Other Asia, nes",0.44,t
2020,458,Malaysia,34.76,t
2020,704,Viet Nam,14.3033,t
2020,392,Japan,10.8246,t
2020,360,Indonesia,0.4,t
2020,344,"China, Hong Kong SAR",0.0011400000000000002,t
2020,156,China,0.8,t
2020,116,Cambodia,0.015,t
2020,104,Myanmar,0.29024,t
2020,36,Australia,1.18328,t
2020,418,Lao People's Dem. Rep.,0.1625,t
2021,704,Viet Nam,20.86402,t
2021,608,Philippines,0.00035999999999999997,t
2021,490,"Other Asia, nes",0.4004,t
2021,458,Malaysia,24.68,t
2021,360,Indonesia,0.024,t
2021,392,Japan,11.997300000000001,t
2021,104,Myanmar,0.47451874,t
2021,0,World,58.687458740000004,t
2021,418,Lao People's Dem. Rep.,0.24686,t
2022,458,Malaysia,19.64002536,t
2022,704,Viet Nam,10.2025,t
2022,586,Pakistan,0.08,t
2022,490,"Other Asia, nes",0.2,t
2022,418,Lao People's Dem. Rep.,3.48582,t
2022,392,Japan,12.996020000000001,t
2022,360,Indonesia,4e-05,t
2022,344,"China, Hong Kong SAR",0.00014000000000000001,t
2022,156,China,0.05107914,t
2022,104,Myanmar,0.2826,t
2022,0,World,46.938224500000004,t
2023,792,Türkiye,0.8,t
2023,704,Viet Nam,6.944,t
2023,702,Singapore,0.0005,t
2023,608,Philippines,0.0022800000000000003,t
2023,586,Pakistan,0.12,t
2023,490,"Other Asia, nes",0.58,t
2023,458,Malaysia,20.48,t
2023,699,India,2e-05,t
2023,392,Japan,10.25338374,t
2023,360,Indonesia,4e-05,t
2023,344,"China, Hong Kong SAR",0.00294,t
2023,104,Myanmar,4.16152,t
2023,36,Australia,0.003,t
2023,0,World,43.988183740000004,t
2023,418,Lao People's Dem. Rep.,0.6405,t
2024,586,Pakistan,0.2045,t
2024,458,Malaysia,11.92,t
2024,418,Lao People's Dem. Rep.,0.282,t
2024,392,Japan,9.69274,t
2024,368,Iraq,0.0016200000000000001,t
2024,104,Myanmar,1.7415,t
2024,156,China,7.5e-06,t
2024,116,Cambodia,9.942400000000001,t
2024,36,Australia,0.003,t
2024,0,World,43.78879440000001,t
2024,702,Singapore,0.0007174400000000001,t
2024,344,"China, Hong Kong SAR",0.00030946,t
2024,704,Viet Nam,10.0,t
