Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.8390000000000001,t
2020,762,Tajikistan,0.42,t
2020,804,Ukraine,0.419,t
2021,792,Türkiye,0.54570956,t
2021,762,Tajikistan,0.00159018,t
2021,804,Ukraine,15.118686380000002,t
2021,398,Kazakhstan,0.018679380000000002,t
2021,0,World,23.32356054,t
2021,616,Poland,7.63889502,t
2022,0,World,7.68,t
2022,643,Russian Federation,0.18,t
2022,762,Tajikistan,5.4,t
2022,804,Ukraine,2.1,t
2023,0,World,6.666,t
2023,762,Tajikistan,6.246,t
2023,804,Ukraine,0.42,t
2024,0,World,27.18,t
2024,762,Tajikistan,27.18,t
