typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5457717.1,True,-1,N/A,0,False,5457717.1,True,0,False,4926412.501,,4926412.501,6,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,386.027,,386.027,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22913.0,False,8,kg,22913,False,22913.0,False,0,False,352634.294,,352634.294,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,156,CHN,China,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,69920.781,True,-1,N/A,0,False,69920.781,True,0,False,124867.303,,124867.303,6,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,10961.364,,10961.364,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,251,FRA,France,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2820554.0,False,8,kg,2820554,False,2820554.0,False,0,False,635359.596,,635359.596,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2089089.537,True,-1,N/A,0,False,2089089.537,True,0,False,2987516.954,,2987516.954,6,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6230.0,False,8,kg,6230,False,6230.0,False,0,False,16064.996,,16064.996,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46660.425,True,-1,N/A,0,False,46660.425,True,0,False,86069.372,,86069.372,6,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,70.0,False,8,kg,70,False,70.0,False,0,False,1453.211,,1453.211,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,34763.0,False,8,kg,34763,False,34763.0,False,0,False,189892.607,,189892.607,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,496,MNG,Mongolia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,100.0,False,8,kg,100,False,100.0,False,0,False,316.452,,316.452,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2221.0,False,8,kg,2221,False,2221.0,False,0,False,11493.273,,11493.273,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200,False,200.0,False,0,False,3390.078,,3390.078,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5700.0,False,8,kg,5700,False,5700.0,False,0,False,12892.619,,12892.619,0,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,699,IND,India,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17840.607,True,-1,N/A,0,False,17840.607,True,0,False,33384.579,,33384.579,6,False,True
C,A,20240101,2024,52,2024,757,CHE,Switzerland,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,900.0,False,8,kg,900,False,900.0,False,0,False,3659.399,,3659.399,0,False,True
