typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,0,W00,World,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,136101.992,True,8,kg,136069.91,False,136101.992,True,0.0,False,167727.04,0.0,167727.04,6,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,40,AUT,Austria,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15600.0,False,8,kg,15600.0,False,15600.0,False,0.0,False,21288.8,0.0,21288.8,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,56,BEL,Belgium,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5052.682,True,8,kg,5020.6,False,5052.682,True,0.0,False,16339.21,0.0,16339.21,6,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,156,CHN,China,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1600.0,False,8,kg,1600.0,False,1600.0,False,0.0,False,1707.21,0.0,1707.21,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,191,HRV,Croatia,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1002.01,False,8,kg,1002.01,False,1002.01,False,0.0,False,1641.66,0.0,1641.66,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,203,CZE,Czechia,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,54068.0,False,8,kg,54068.0,False,54068.0,False,0.0,False,54647.57,0.0,54647.57,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,208,DNK,Denmark,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27.0,False,8,kg,27.0,False,27.0,False,0.0,False,658.19,0.0,658.19,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,251,FRA,France,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19.0,False,8,kg,19.0,False,19.0,False,0.0,False,304.33,0.0,304.33,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65.38,False,8,kg,65.38,False,65.38,False,0.0,False,1599.53,0.0,1599.53,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,376,ISR,Israel,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37560.0,False,8,kg,37560.0,False,37560.0,False,0.0,False,42195.24,0.0,42195.24,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,380,ITA,Italy,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,520.0,False,8,kg,520.0,False,520.0,False,0.0,False,2206.79,0.0,2206.79,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,688,SRB,Serbia,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2204.0,False,8,kg,2204.0,False,2204.0,False,0.0,False,3812.76,0.0,3812.76,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,705,SVN,Slovenia,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18380.0,False,8,kg,18380.0,False,18380.0,False,0.0,False,20758.46,0.0,20758.46,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,757,CHE,Switzerland,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3.42,False,8,kg,3.42,False,3.42,False,0.0,False,546.64,0.0,546.64,0,False,True
C,A,20210101,2021,52,2021,70,BIH,Bosnia Herzegovina,M,Import,842,USA,USA,0,W00,World,H5,HS,True,280920,Phosphoric acid and polyphosphoric acids,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.5,False,8,kg,0.5,False,0.5,False,0.0,False,20.65,0.0,20.65,0,False,True
