typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,0,W00,World,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11520296.629,True,-1,N/A,0,False,11520296.629,True,0,False,15333471.851,,15333471.851,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,171.044,True,-1,N/A,0,False,171.044,True,0,False,227.659,,227.659,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9970.0,False,8,kg,9970,False,9970.0,False,0,False,1372.31,,1372.31,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36.596,True,-1,N/A,0,False,36.596,True,0,False,48.709,,48.709,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,149600.0,False,8,kg,149600,False,149600.0,False,0,False,690206.134,,690206.134,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,504,MAR,Morocco,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31.0,False,8,kg,31,False,31.0,False,0,False,565.442,,565.442,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,165638.0,False,8,kg,165638,False,165638.0,False,0,False,451084.344,,451084.344,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50.0,False,8,kg,50,False,50.0,False,0,False,993.23,,993.23,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,300.0,False,8,kg,300,False,300.0,False,0,False,6035.621,,6035.621,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4057.0,False,8,kg,4057,False,4057.0,False,0,False,15852.507,,15852.507,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,False,8,kg,1,False,1.0,False,0,False,1166.887,,1166.887,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,699,IND,India,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29923.64,True,-1,N/A,0,False,29923.64,True,0,False,67618.02,,67618.02,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11369.0,False,8,kg,11369,False,11369.0,False,0,False,1565.026,,1565.026,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,612265.0,False,8,kg,612265,False,612265.0,False,0,False,811200.225,,811200.225,0,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19979.59,True,-1,N/A,0,False,19979.59,True,0,False,22058.608,,22058.608,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.911,True,-1,N/A,0,False,15.911,True,0,False,21.178,,21.178,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,101517.298,True,-1,N/A,0,False,101517.298,True,0,False,152978.649,,152978.649,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12341.484,True,-1,N/A,0,False,12341.484,True,0,False,31080.274,,31080.274,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,842,USA,USA,0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,146478.86,True,-1,N/A,0,False,146478.86,True,0,False,548916.472,,548916.472,6,False,True
C,A,20220101,2022,52,2022,251,FRA,France,M,Import,899,_X ,"Areas, nes",0,W00,World,H6,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,393.751,True,-1,N/A,0,False,393.751,True,0,False,4885.677,,4885.677,6,False,True
