Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,2.1609,t
2020,124,Canada,0.06813,t
2020,222,El Salvador,0.27636,t
2020,340,Honduras,0.28296,t
2020,558,Nicaragua,1.5116399999999999,t
2020,591,Panama,0.018,t
2020,842,USA,0.00381,t
2021,842,USA,0.00309,t
2021,591,Panama,0.21927,t
2021,558,Nicaragua,2.85213,t
2021,340,Honduras,0.30585,t
2021,152,Chile,0.0028799999999999997,t
2021,124,Canada,0.0873,t
2021,0,World,101.79612,t
2021,222,El Salvador,98.3256,t
2022,591,Panama,0.31968,t
2022,842,USA,0.00279,t
2022,704,Viet Nam,0.34752,t
2022,558,Nicaragua,1.47918,t
2022,222,El Salvador,277.63101,t
2022,192,Cuba,3e-05,t
2022,0,World,279.9849,t
2022,340,Honduras,0.20469,t
2023,0,World,173.99649,t
2023,84,Belize,0.02721,t
2023,222,El Salvador,172.23951,t
2023,340,Honduras,0.75444,t
2023,558,Nicaragua,0.8437199999999999,t
2023,591,Panama,0.129,t
2023,842,USA,0.00261,t
2024,591,Panama,0.27974999999999994,t
2024,0,World,295.64634,t
2024,222,El Salvador,294.68448,t
2024,340,Honduras,0.4674,t
2024,558,Nicaragua,0.19091999999999998,t
2024,842,USA,0.02379,t
