Year,Partner ID,Partner Name,Quantity,Unit
2021,0,World,0.01107,t
2021,826,United Kingdom,0.0005399999999999999,t
2021,710,South Africa,0.00687,t
2021,344,"China, Hong Kong SAR",3e-05,t
2021,842,USA,0.00231,t
2021,156,China,0.00015,t
2021,40,Austria,0.00024,t
2021,36,Australia,0.00084,t
2021,276,Germany,8.999999999999999e-05,t
2022,0,World,0.031529999999999996,t
2022,36,Australia,0.03108,t
2022,156,China,0.00017999999999999998,t
2022,842,USA,0.00026999999999999995,t
2023,36,Australia,0.028839,t
2023,0,World,0.030489,t
2023,24,Angola,0.00147,t
2023,246,Finland,0.00017999999999999998,t
