Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,2.23374,t
2020,124,Canada,0.00195,t
2020,579,Norway,0.04116,t
2020,620,Portugal,0.04119,t
2020,826,United Kingdom,2.14944,t
2021,0,World,2.27574,t
2021,757,Switzerland,0.8994599999999999,t
2021,826,United Kingdom,1.36653,t
2021,842,USA,0.00975,t
2022,0,World,2.0601599999999998,t
2022,124,Canada,0.00021,t
2022,826,United Kingdom,2.05251,t
2022,842,USA,0.0074399999999999996,t
2023,842,USA,0.00123,t
2023,826,United Kingdom,1.9991999999999999,t
2023,792,Türkiye,0.00017999999999999998,t
2023,0,World,2.11212,t
2023,579,Norway,0.00026999999999999995,t
2023,418,Lao People's Dem. Rep.,0.11048999999999999,t
2023,620,Portugal,0.00075,t
2024,842,USA,0.04299,t
2024,0,World,1.9043099999999997,t
2024,276,Germany,0.01677,t
2024,442,Luxembourg,0.00035999999999999997,t
2024,528,Netherlands,0.62166,t
2024,826,United Kingdom,1.2220799999999998,t
2024,899,"Areas, nes",0.00045,t
