typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,0,W00,World,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,119594.37,False,8,kg,119594.37,False,160803.67,False,0,False,282243.382,250893.807,282243.382,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,156,CHN,China,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1344.0,False,8,kg,1344.0,False,1344.0,False,0,False,10682.99,7023.36,10682.99,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,170,COL,Colombia,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11500.0,False,8,kg,11500.0,False,11500.0,False,0,False,64208.656,60725.0,64208.656,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,276,DEU,Germany,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,104.0,False,8,kg,104.0,False,104.0,False,0,False,3722.875,2498.34,3722.875,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,528,NLD,Netherlands,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75.0,False,8,kg,75.0,False,75.0,False,0,False,454.483,424.02,454.483,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,608,PHL,Philippines,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.0,False,8,kg,200.0,False,200.0,False,0,False,3477.92,3069.45,3477.92,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,724,ESP,Spain,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.25,False,8,kg,0.25,False,0.25,False,0,False,93.887,80.03,93.887,0,False,True
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,M,Import,842,USA,USA,0,W00,World,H5,HS,True,284290,"Salts; of inorganic acids or peroxoacids, other than double or complex silicates, including aluminosilicates, whether or not chemically, excluding azides",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,106371.12,False,8,kg,106371.12,False,147580.42,False,0,False,199602.573,177073.607,199602.573,0,False,True
