Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,19.5,t
2020,56,Belgium,5.7,t
2020,116,Cambodia,10.95,t
2020,764,Thailand,2.85,t
2021,0,World,24.45,t
2021,116,Cambodia,3.5999999999999996,t
2021,410,Rep. of Korea,20.7,t
2021,440,Lithuania,0.15,t
2022,360,Indonesia,3.3411,t
2022,156,China,0.0093,t
2022,0,World,3.3503999999999996,t
2023,0,World,45.0,t
2023,76,Brazil,15.6,t
2023,276,Germany,29.4,t
2024,0,World,0.0,
2024,156,China,0.0,
2024,276,Germany,0.0,
2024,360,Indonesia,0.0,
2024,458,Malaysia,0.0,
2024,704,Viet Nam,0.0,
