Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,0.0,
2020,508,Mozambique,5247.0,t
2020,710,South Africa,0.0,
2021,899,"Areas, nes",2073.8084999999996,t
2021,0,World,3380238.1424999996,t
2021,508,Mozambique,6264.0,t
2021,528,Netherlands,0.0165,t
2021,710,South Africa,3371865.7890000003,t
2021,826,United Kingdom,34.5285,t
2022,528,Netherlands,39.118500000000004,t
2022,410,Rep. of Korea,4.5,t
2022,124,Canada,935.5545,t
2022,0,World,28419.874499999998,t
2022,156,China,3008.892,t
2022,826,United Kingdom,13.56,t
2022,757,Switzerland,356.4,t
2022,710,South Africa,24032.116499999996,t
2022,899,"Areas, nes",29.732999999999997,t
2023,688,Serbia,4.95,t
2023,528,Netherlands,5.04,t
2023,156,China,29.738999999999997,t
2023,124,Canada,2895.9,t
2023,899,"Areas, nes",93.708,t
2023,826,United Kingdom,4.6995,t
2023,710,South Africa,24200.711999999996,t
2023,0,World,27234.748499999998,t
2024,757,Switzerland,103.95,t
2024,0,World,25397.9775,t
2024,710,South Africa,25294.0215,t
2024,899,"Areas, nes",0.0015,t
2024,826,United Kingdom,0.0045,t
