Year,Partner ID,Partner Name,Quantity,Unit
2020,0,World,9.0039,t
2020,56,Belgium,4.54275,t
2020,156,China,4.4388,t
2020,170,Colombia,0.00825,t
2020,180,Dem. Rep. of the Congo,0.0045,t
2020,702,Singapore,0.0096,t
2021,0,World,25.513099499999996,t
2021,56,Belgium,25.51275,t
2021,276,Germany,0.0003495,t
2022,72,Botswana,0.0741,t
2022,894,Zambia,1.275,t
2022,0,World,35.158656,t
2022,56,Belgium,33.809556,t
2023,0,World,32.7579,t
2023,56,Belgium,27.88425,t
2023,156,China,4.05,t
2023,180,Dem. Rep. of the Congo,0.0003,t
2023,410,Rep. of Korea,0.8233499999999999,t
2024,748,Eswatini,3.75,t
2024,0,World,42.179044499999996,t
2024,56,Belgium,1.7249999999999999,t
2024,156,China,27.774749999999997,t
2024,180,Dem. Rep. of the Congo,0.03045,t
2024,528,Netherlands,8.8935,t
2024,894,Zambia,0.0053445,t
